text,clean_text,sentimen,label
@MurtadhaOne1 Elah itu stiker hanyut terus main nempel ke kayu yg tumbang sendiri karena banjir 462,elah itu stiker hanyut terus main menempel ke kayu yang tumbang sendiri karena banjir 462,Netral,1
Sedih ga ya jadi tim BMKG yang buat report/peringatan curah hujan tinggi/siklon dan potensi banjir Sumatera itu terus ga diindahin ama pemerintah setempat dan pusat. 1 73,sedih enggak ya jadi tim bmkg yang buat report peringatan curah hujan tinggi siklon dan potensi banjir sumatera itu terus enggak diindahin sama pemerintah setempat dan pusat 1 73,Negatif,0
"@Scorpio_1420 Coba pindahkan posisi. Yg buat aturan itu jadi korban banjir terus disuruh bawa berkasnya, gimana responnya? Minimal mikir dulu kalau buat syarat 4",coba pindahkan posisi yang buat aturan itu jadi korban banjir terus disuruh bawa berkasnya bagaimana responnya minimal mikir dulu kalau buat syarat 4,Negatif,0
"@lucubgtygy @pohon_pinusX dan 2 lainnya (2) Gini deh, harga mahal terus naik 5k/liter MAKIN MAHAL KAN. Terus ngapain nanam sawit scr masif toh harganya MAHAL. Emg otak pengusaha maunya untung di dia doang, ga mikir nasib msyrkt. NOH BANJIR BANDANG AKIBAT PEMBALAKAN LIAR. BUAT APA POHON DITEBANG? BUAT TANAM SAWIT LAH. 25",dan 2 lainnya 2 begini deh harga mahal terus naik 5k liter makin mahal kan terus mengapai nanam sawit secara masif toh harganya mahal memang otak pengusaha maunya untung di dia doang enggak mikir nasib msyrkt noh banjir bandang akibat pembalakan liar buat apa pohon ditebang buat tanam sawit lah 25,Negatif,0
@UTurbianto3766 Terima kasih atas perhatian dan dukungannya. Polri melalui Polda Sumatera Barat terus mengintensifkan distribusi bantuan logistik ke wilayah terdampak banjir bandang dan tanah longsor secara bertahap dan terkoordinasi. Seluruh bantuan disalurkan sesuai kebutuhan lapangan untuk 33,terima kasih atas perhatian dan dukungannya polri melalui polda sumatera barat terus mengintensifkan distribusi bantuan logistik ke wilayah terdampak banjir bandang dan tanah longsor secara bertahap dan terkoordinasi seluruh bantuan disalurkan sesuai kebutuhan lapangan untuk 33,Positif,2
Bupati Al-Farlaky Tidak henti henti nya terus Mengantarkan Bantuan ke berbagai Pelosok Aceh Timur yang terdampak Banjir 23,bupati al farlaky tidak henti henti nya terus mengantarkan bantuan ke berbagai pelosok aceh timur yang terdampak banjir 23,Positif,2
@bibabercerita Apa susahnya bikin kupon sederhana terus minta semua orang antri terima bantuan sih? Birokrasi ribet itu jangan sampai santunan Rp15 juta/1 orang korban tewas Banjir Bandang dan Longsor Sumatera pun minta para korban langsung hadir macam meme pocong datang ke kantor BPJS ini ajg 9 125,apa susahnya bikin kupon sederhana terus meminta semua orang antri terima bantuan sih birokrasi ribet itu jangan sampai santunan rp15 juta 1 orang korban tewas banjir bandang dan longsor sumatera pun meminta para korban langsung hadir macam meme pocong datang ke kantor bpjs ini ajg 9 125,Negatif,0
"@salam4jari Yang penting Hutan jangan di rusak, mau ada dirjen longsor ataupun dirjen banjir percuma, kecuali memperbanyak ladang korupsi lagi. Tata tuh Hutan, jangan terus di gunduli GUNDUL! 250",yang penting hutan jangan di rusak mau ada dirjen longsor ataupun dirjen banjir percuma kecuali memperbanyak ladang korupsi lagi tata tuh hutan jangan terus di gunduli gundul 250,Negatif,0
"@humaniesproject dan @irmapikajoon DARI PENGAMATAN LAPANGAN KONDISI ACEH TAMIANG PALING PARAH TERKENA DAMPAK BANJIR LONGSOR. USAHA PENANGGULANGAN YG DILAKUKAN WARGA SETEMPAT, DIBANTU DARI PARA RELAWAN & PEMERINTAH DAERAH TERUS BERLANGSUNG DGN TANTANGAN KONDISI MEDAN YG BERAT. ALHAMDULILLAH SEBAGIAN TERKENDALI. 1 59",dan dari pengamatan lapangan kondisi aceh tamiang paling parah terkena dampak banjir longsor usaha penanggulangan yang dilakukan warga setempat dibantu dari para relawan pemerintah daerah terus berlangsung dengan tantangan kondisi medan yang berat alhamdulillah sebagian terkendali 1 59,Positif,2
PLN terus bergerak memastikan pemulihan listrik pascabencana banjir yang melanda sejumlah wilayah di Aceh. #PLNUntukSemua #PLNUntukIndonesia #pInAceh PrayforAceh #PLNUIDSulselrabar 25,pln terus bergerak memastikan pemulihan listrik pascabencana banjir yang melanda sejumlah wilayah di aceh plnuntuksemua plnuntukindonesia pinaceh prayforaceh plnuidsulselrabar 25,Positif,2
MASYA ALLAH.... Saluuttt! Lihat Ketabahan dan Kesabaran Jiwa Warga Aceh Korban Banjir Bandang Yang Masih Tetap Bisa Melucu dan Tertawa Karena Baju Daster yang Mereka Dapat Sehat-sehat terus dan In syaa Allah semuanya cepat pulih dan normal kembali yaa saudara-saudara di 1 6 36,masya allah saluuttt lihat ketabahan dan kesabaran jiwa warga aceh korban banjir bandang yang masih tetap bisa melucu dan tertawa karena baju daster yang mereka dapat sehat sehat terus dan ini syaa allah semuanya cepat pulih dan normal kembali ya saudara saudara di 1 6 36,Positif,2
setiap buka ig isinya berita banjir jadi nangis terus. lekas membaik Acehku 9,setiap buka ig isinya berita banjir jadi menangis terus lekas membaik acehku 9,Negatif,0
"PLN terus bergerak memastikan pemulihan listrik pascabencana banjir yang melanda sejumlah wilayah di Aceh. Di Desa Manyang Cut, Kecamatan Meureudu, Pidie Jaya,petugas bekerja menegakkan kembali tiang listrik yang roboh demi mempercepat pemulihan pasokan listrik untuk masyarakat. 1 66",pln terus bergerak memastikan pemulihan listrik pascabencana banjir yang melanda sejumlah wilayah di aceh di desa manyang cut kecamatan meureudu pidie jaya petugas bekerja menegakkan kembali tiang listrik yang roboh demi mempercepat pemulihan pasokan listrik untuk masyarakat 1 66,Positif,2
Bantuan terus mengalir dari Masyarakat Kecamatan Paya Bakong kepada Korban banjir di Aceh Utara. 18,bantuan terus mengalir dari masyarakat kecamatan paya bakong kepada korban banjir di aceh utara 18,Positif,2
"Penyaluran bantuan untuk para pengungsi korban banjir di Kecamatan Langkahan, Aceh Utara. Sebelumnya lokasi ini terisolir kini sudah bisa di lewati mobil truk dan sepeda motor. Penyaluran bantuanpun terus berdatangan kesejumlah titik posko pengungsian, Selasa (9/12) siang. Ham 1 728",penyaluran bantuan untuk para pengungsi korban banjir di kecamatan langkahan aceh utara sebelumnya lokasi ini terisolir kini sudah bisa di lewati mobil truk dan sepeda motor penyaluran bantuanpun terus berdatangan kesejumlah titik posko pengungsian selasa 9 12 siang ham 1 728,Negatif,0
"Pemerintah terus berupaya mengurangi beban korban bencana alam, termasuk untuk para mahasiswa. Bantuan apa saja yg diberikan pemerintah kepada para mahasiswa dan dosen yg terdampak bencana banjir di Sumatera & berapa lama ? Semula informasi dijabarkan dalam video dibawah ini. 2 9 9 751",pemerintah terus berupaya mengurangi beban korban bencana alam termasuk untuk para mahasiswa bantuan apa saja yang diberikan pemerintah kepada para mahasiswa dan dosen yang terdampak bencana banjir di sumatera berapa lama semula informasi dijabarkan dalam video dibawah ini 2 9 9 751,Netral,1
Bupati Aceh Selatan Mirwan MS meminta maaf usai berangkat umrah tanpa izin saat daerahnya dilanda bencana banjir dan longsor. Permintaan maaf itu disampaikan lewat unggahan video di akun media sosialnya pada Selasa (9/12). Mirwan berjanji akan terus bertanggung jawab. Dia 13 5 6,bupati aceh selatan mirwan masih meminta maaf usai berangkat umrah tanpa izin saat daerahnya dilanda bencana banjir dan longsor permintaan maaf itu disampaikan lewat unggahan video di akun media sosialnya pada selasa 9 12 mirwan berjanji akan terus bertanggung jawab dia 13 5 6,Negatif,0
"@Urrangawak Betul itu tugas BNPB tapi pahami dulu penyebab BANJIR dan LONGSOR itu apa? jangan potong ditengah terus ambil kesimpulan, kan goblok namanya. Menurut PEMDA TAPSEL ijin penebangan POHON keluar di bulan OKTOBER, apakah ijin itu dikeluarkan BNPB? tentu dari KEMENHUT. 71",betul itu tugas bnpb tapi pahami dulu penyebab banjir dan longsor itu apa jangan potong ditengah terus ambil kesimpulan kan goblok namanya menurut pemda tapsel ijin penebangan pohon keluar di bulan oktober apakah ijin itu dikeluarkan bnpb tentu dari kemenhut 71,Negatif,0
"Pemerintah terus mengerahkan berbagai sumber daya untuk memastikan masyarakat Aceh yang terdampak banjir mendapatkan bantuan cepat, terukur, dan tepat sasaran #PemerintahBantuAceh 18",pemerintah terus mengerahkan berbagai sumber daya untuk memastikan masyarakat aceh yang terdampak banjir mendapatkan bantuan cepat terukur dan tepat sasaran pemerintahbantuaceh 18,Positif,2
"@infomjkt terkait sesuai. Soal jalur sungai tua/purba, gak lewat jalur pemukiman dll. Nek onok longsor, banjir bandang setidaknya gak ada korban jiwa. Mari ndelok glondongan kayu, terus jenazah di jalanan, mobil tangki ke angkat di banjir bandang Aceh. Kepikiran rek 94",terkait sesuai soal jalur sungai tua purba enggak lewat jalur pemukiman dll nek onok longsor banjir bandang setidaknya enggak ada korban jiwa mari ndelok glondongan kayu terus jenazah di jalanan mobil tangki ke angkat di banjir bandang aceh kepikiran rek 94,Negatif,0
"@Scorpio_1420 Saya rakyat kecil mau usul, skrg kembalikan kpd yg minta ktp para pejabat,, nisalkan nih rumahnya kesapu banjir sampe rumah rata dengan tanah, dana data hilangn semua,, terus ktp nya kalo buat lg apa bisa langsung jadi, terus rt rw nya ikut di mana,, ini saya org awam 13",saya rakyat kecil mau usul sekarang kembalikan kepada yang meminta ktp para pejabat nisalkan nih rumahnya kesapu banjir sampai rumah rata dengan tanah dana data hilangn semua terus ktp nya kalo buat lagi apa bisa langsung jadi terus rt rw nya ikut di mana ini saya orang awam 13,Negatif,0
"@GEGAR_official Mereka ditawarkan sebuah rumah usang di kawasan yang sering dilanda banjir tetapi sewa mereka masih agak tinggi - RM650 sebulan. Selagi mereka tidak dapat dana untuk baiki rumah baru mereka, mereka juga terus terdedah kepada bencana banjir dan perubahan iklim yang semakin teruk. 1 45",mereka ditawarkan sebuah rumah usang di kawasan yang sering dilanda banjir tetapi sewa mereka masih agak tinggi rm650 sebulan selagi mereka tidak dapat dana untuk baiki rumah baru mereka mereka juga terus terdedah kepada bencana banjir dan perubahan iklim yang semakin teruk 1 45,Negatif,0
Masih pagi nyampe kantor lihat postingan gajah yg diturunkan utk bantuin bersihkan sisa banjir di Aceh. Terus lihat postingan anjing K9 scooby. Pagi2 udh netes gabisa akutuh lht yg bgtuan 1 47,masih pagi sampai kantor lihat postingan gajah yang diturunkan untuk bantuin bersihkan sisa banjir di aceh terus lihat postingan anjing k9 scooby pagi2 sudah menetes enggak bisa akutuh lihat yang bgtuan 1 47,Negatif,0
"ABI Responsif dan Tanggap Bencana Sumatera Lanjutkan Operasi di Aceh Tamiang Aceh Tamiang, Kuala Simpang, 7–8 Desember 2025 — Tim ABI Responsif terus melaksanakan operasi kemanusiaan bagi warga terdampak banjir di Aceh Tamiang. Mengacu pada data resmi BNPB per 8 Desember 2025, 2 7 171",abi responsif dan tanggap bencana sumatera lanjutkan operasi di aceh tamiang aceh tamiang kuala simpang 7 8 desember 2025 tim abi responsif terus melaksanakan operasi kemanusiaan bagi warga terdampak banjir di aceh tamiang mengacu pada data resmi bnpb per 8 desember 2025 2 7 171,Netral,1
Akun komentar @lowerabdomen Banjir itu akan terus berlngsung selama penebangan terus terjadi di hulu 1 3 31,akun komentar banjir itu akan terus berlngsung selama penebangan terus terjadi di hulu 1 3 31,Netral,1
"INDONESIA SUDAH DIRUSAK ALAMNYA ,DISELURUH SABANG SAMPAI MEUROKE BENCANA BANJIR BANDANG TERUS AKAN TERJADI SELAMA MUSIM HUJAN TINGGAL TUNGGU WAKTUNYA LANTAS SIAPA YG PATUT DISALAHKAN TAK LAIN ADALAH PRESIDEN,PIM PARPOL,KEPALA DAERAH YG TERUS MEMBERI IZIN TAMBANG DAN PERKEBUNAN 86",indonesia sudah dirusak alamnya diseluruh sabang sampai meuroke bencana banjir bandang terus akan terjadi selama musim hujan tinggal tunggu waktunya lantas siapa yang patut disalahkan tak lain adalah presiden pim parpol kepala daerah yang terus memberi izin tambang dan perkebunan 86,Negatif,0
"Alhamdulillah Terima kasih untuk TPL yang terus hadir di tengah bencana banjir Sumatera, bantu masyarakat bangkit lebih cepat. 26",alhamdulillah terima kasih untuk tpl yang terus hadir di tengah bencana banjir sumatera bantu masyarakat bangkit lebih cepat 26,Positif,2
"Akses Aceh Mulai Pulih, PU Intensif Pasang Jembatan Bailey Kementerian Pekerjaan Umum (PU) terus mempercepat penanganan darurat infrastruktur yang terdampak banjir dan longsor di Provinsi Aceh. Upaya difokuskan pada pemulihan konektivitas jalan dan jembatan nasional yang masih 1 2 285",akses aceh mulai pulih punya intensif pasang jembatan bailey kementerian pekerjaan umum punya terus mempercepat penanganan darurat infrastruktur yang terdampak banjir dan longsor di provinsi aceh upaya difokuskan pada pemulihan konektivitas jalan dan jembatan nasional yang masih 1 2 285,Positif,2
"Pas gua balik naik ojol, abang drivernya cerita tentang kejadian yang terjadi di rumahnye, terus dia juga cerita ttg bayangan gimana banjir di Aceh, terus dia bilang gini ""kalau abang mah ya dek, mending mati aja langsung daripada mati perlahan-lahan gini. Kgk kebayang sakitnya"" 1 41",pas gua balik naik ojol abang drivernya cerita tentang kejadian yang terjadi di rumahnye terus dia juga cerita tentang bayangan bagaimana banjir di aceh terus dia bilang begini kalau abang mah ya dek mending mati saja langsung daripada mati perlahan lahan begini kgk terbayang sakitnya 1 41,Negatif,0
Halo #InsanDiktisaintek Kemdiktisaintek bersama perguruan tinggi di Indonesia terus mendorong aksi pemulihan banjir dan longsor di Sumatra. 4 300,halo insandiktisaintek kemdiktisaintek bersama perguruan tinggi di indonesia terus mendorong aksi pemulihan banjir dan longsor di sumatra 4 300,Positif,2
"@rayestu Yg input data itu semua siapa?? Emng Ai bisa identifikasi asal telur lalu ngontrol perjalanan dan distribusi siapa yg data? Terus yg nimbang anak² lalu input ke sumber data Ai nya siapa? Orang aneh², banjir sumatra noh yg jelas 1 2 556",yang input data itu semua siapa memang ai bisa identifikasi asal telur lalu ngontrol perjalanan dan distribusi siapa yang data terus yang nimbang anak lalu input ke sumber data ai nya siapa orang aneh banjir sumatra noh yang jelas 1 2 556,Negatif,0
"@M45Broo_ Terus fungsinya Presiden apa? belum lagi sudah diberi bantuan sama jajajan mentri dan kabinetnya tapi ga tau kerjanya mau ngapain malahan terus saja menyengsarakan rakyat! Banjir tidak langsung dibantu, Hutan gundul malah mau ditanami sawit, Korupsi ga dikejar yg didekatnya! Moal 92",terus fungsinya presiden apa belum lagi sudah diberi bantuan sama jajajan mentri dan kabinetnya tapi enggak tau kerjanya mau mengapai malahan terus saja menyengsarakan rakyat banjir tidak langsung dibantu hutan gundul malah mau ditanami sawit korupsi enggak dikejar yang didekatnya moal 92,Negatif,0
"Update Donas Tanggal 8 Desember 2025 Pukul 18.00 WIB Sejumlah Rp. 49.645.000,- PMI Kota Cilegon terus menggalang donasi peduli bencana banjir & longsor di Sumatera. #PeduliSumatera #PMIKotaCilegon #PMISelaluBantu #Cilegon 2 129",update donas tanggal 8 desember 2025 pukul 18 00 wib sejumlah rp 49 645 000 pmi kota cilegon terus menggalang donasi peduli bencana banjir longsor di sumatera pedulisumatera pmikotacilegon pmiselalubantu cilegon 2 129,Positif,2
salut banget sama tindakan cepat pemerintah hadapi banjir di Sumatera! Semangat terus 19,salut banget sama tindakan cepat pemerintah hadapi banjir di sumatera semangat terus 19,Positif,2
"kalo negara masi irit2 buat nanganin sumatra, mbg lu noh distop dulu kek dananya dalokasiin dlu. Disaat makanan disini banyak dibuang, di sisi lain korban banjir sumatra berusaha survive dari dingin, laper dan korban terus bertambah IS TOTALLY SICK!! 2 90",kalo negara masih irit2 buat nanganin sumatra mbak lu noh distop dulu kayak dananya dalokasiin dulu disaat makanan disini banyak dibuang di sisi lain korban banjir sumatra berusaha survive dari dingin laper dan korban terus bertambah is totally sick 2 90,Negatif,0
"abis nangisin korban banjir yang di sumatra sama aceh demi Allah kalian yang ngerusak hutan terus nyebabin banjir jahat banget sih , ya Allah aku abis liat video ayah yg akhirnya ketemu anaknya setelah 4 hari jalan trs si anak nangis sambil manggil ayah 1 107",habis nangisin korban banjir yang di sumatra sama aceh demi allah kalian yang ngerusak hutan terus nyebabin banjir jahat banget sih ya allah aku habis lihat video ayah yang akhirnya ketemu anaknya setelah 4 hari jalan terus sih anak menangis sambil manggil ayah 1 107,Negatif,0
"BNPB mencatat 391 korban tewas akibat banjir dan longsor di Aceh, Sumut, dan Sumbar. 40 jenazah ditemukan pada 8 Desember, dan jumlah korban hilang berkurang menjadi 293 jiwa. Pencarian terus dilakukan oleh tim gabungan. 61",bnpb mencatat 391 korban tewas akibat banjir dan longsor di aceh sumut dan sumbar 40 jenazah ditemukan pada 8 desember dan jumlah korban hilang berkurang menjadi 293 jiwa pencarian terus dilakukan oleh tim gabungan 61,Negatif,0
"dukung terus langkah pemerintah tangani banjir di Sumatera. Stay strong, semuanya 21",dukung terus langkah pemerintah tangani banjir di sumatera stay strong semuanya 21,Positif,2
"Bantuan banjir longsor diAceh terpantau terus BNPB Update Live youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 18",bantuan banjir longsor diaceh terpantau terus bnpb update live youtube konferensi pers update penanganan bencana banjir longsor di aceh halo sahabattangguh bnpbtangguhbudayasadarbencana 18,Positif,2
"Setiap hari cuma bisa nangis sambil ya allah, ya allah aja liat berita dan korban banjir di aceh dan sumatra. Terus tadi baca berita gajah diturunkan untuk bantu evakuasi??? Udahlah rumah mereka diambil, skrng dipaksa bekerja begitu.. 119",setiap hari cuma bisa menangis sambil ya allah ya allah saja lihat berita dan korban banjir di aceh dan sumatra terus tadi baca berita gajah diturunkan untuk bantu evakuasi sudahlah rumah mereka diambil sekarang dipaksa bekerja begitu 119,Negatif,0
Ayo guys pantengin terus BNPB Update Live buat bencana banjir dan longsor yang terjadi youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 16,ayo guys pantengin terus bnpb update live buat bencana banjir dan longsor yang terjadi youtube bnpb indonesia the indonesia national disaster management authority 16,Positif,2
"Pantau terus BNPB Update Live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 13",pantau terus bnpb update live setiap jam 17 00 untuk tau perkembangan bencana banjir di 3 provinsi youtube konferensi pers update penanganan bencana banjir longsor di aceh halo sahabattangguh bnpbtangguhbudayasadarbencana 13,Netral,1
"Desember udah mulai, hujan terus nih, hati-hati banjir ya",desember sudah mulai hujan terus nih hati hati banjir ya,Negatif,0
"Update terkini dari BNPB terkait banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus dilakukan. Upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 27",update terkini dari bnpb terkait banjir dan longsor di aceh sumatera utara dan sumatera barat terus dilakukan upaya penyelamatan evakuasi dan pemulihan di lapangan menjadi prioritas utama bnpb update live setiap jam wib youtube bnpb indonesia the indonesia national disaster management authority 27,Positif,2
"Update terkini dari BNPB mengenai kondisi bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus diperbarui. Upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 29",update terkini dari bnpb mengenai kondisi bencana banjir dan longsor di aceh sumatera utara dan sumatera barat terus diperbarui upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama bnpb update live setiap jam wib youtube bnpb indonesia the indonesia national disaster management authority 29,Positif,2
"Pantengin terus BNPB Update Live utk informasi lebih lanjut penanganan banjir longsor di 3 Provinsi (Aceh, Sumut dan Sumbar) jam 17.00 WIB youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 17",pantengin terus bnpb update live untuk informasi lebih lanjut penanganan banjir longsor di 3 provinsi aceh sumut dan sumbar jam 17 00 wib youtube bnpb indonesia the indonesia national disaster management authority 17,Netral,1
Akun parodi kemarin habis ngobrol ttg banjir di sumatra terus diceritain bapak gw ternyata kalo mau jadi supplier mbg harus setoran ke pihak lain (isilop dll) 200juta (ini ilegal ygy) pantesan susah banget minta pemerintah buat potong anggaran mbg buat banjir di sumatra 1 68,akun parodi kemarin habis mengobrol tentang banjir di sumatra terus diceritain bapak gue ternyata kalo mau jadi supplier mbak harus setoran ke pihak lain isilop dll 200juta ini ilegal ygy pantesan susah banget meminta pemerintah buat potong anggaran mbak buat banjir di sumatra 1 68,Negatif,0
"@YoppiOktavianus dan @KangSemproel Banjir bandung tu banjir tahunan & terjadinya saat KDM sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yg lain malah nyinyirin terus, liat dong sisi kemanusiannya jangan kaitkan sama politik 74",dan banjir bandung itu banjir tahunan terjadinya saat kdm sudah berangkat ke sumatra skala bencananya jauh lebih kecil dari bencana disumatra heran banget saat orang lagi bantu bencana besar yang lain malah nyinyir terus lihat dong sisi kemanusiannya jangan kaitkan sama politik 74,Netral,1
"Data Jumlah korban banjir dan longsor di Sumatra utara, sumatra barat hingga Aceh terus bertambah. Data Badan Nasional Penanggulangan Bencana, BNPB menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai Senin 8 Desember 2025 jam 3 sore. 69",data jumlah korban banjir dan longsor di sumatra utara sumatra barat hingga aceh terus bertambah data badan nasional penanggulangan bencana bnpb menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa sampai senin 8 desember 2025 jam 3 sore 69,Negatif,0
"@akyuu99 bgt! beneran mayat tuh banyak yg belum dievakuasi, air minum jg mereka minum air banjir sedih bgtt sumpah nangis terus kalo liat berita 1 54",banget benaran mayat tuh banyak yang belum dievakuasi air minum juga mereka minum air banjir sedih banget sumpah menangis terus kalo lihat berita 1 54,Negatif,0
@Beritasatu BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara. 1 2 190,bnpb memastikan seluruh daerah terdampak banjir bandang dan longsor di aceh serta sumatera sudah menerima logistik kepala bnpb suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara 1 2 190,Positif,2
"Td di kelas aku cerita bnyk sekolah yg hancur abis banjir & pd gabisa sekolah Ada anak yg nyeletuk, ""Enak banget"" Kujawab ""Iya enaknya cuma gk sekolah aja, tapi rumahnya hilang, teman dan keluarganya ada yg belum ditemukan, terus entah kapan lg bisa sekolah"" Langsung diem :( 1 1 9",tadi di kelas aku cerita banyak sekolah yang hancur habis banjir pada enggak bisa sekolah ada anak yang nyeletuk enak banget kujawab iya enaknya cuma enggak sekolah saja tapi rumahnya hilang teman dan keluarganya ada yang belum ditemukan terus entah kapan lagi bisa sekolah langsung diam 1 1 9,Negatif,0
"Sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di Sumatera, berdasarkan data terbaru BNPB per Senin (8/12/2025). Dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan. 1 982",sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di sumatera berdasarkan data terbaru bnpb per senin 8 12 2025 dampaknya terus meluas ribuan rumah rusak akses jalan terputus dan banyak warga masih membutuhkan bantuan 1 982,Negatif,0
"Gubernur Banten Andra Soni menerima donasi Rp112,4 juta dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses 1 112",gubernur banten andra soni menerima donasi rp112 4 juta dari bank banten sebagai dukungan bagi korban banjir di pulau sumatera penyerahan berlangsung di kp3b kota serang dana ini akan disalurkan melalui bpbd provinsi banten ke wilayah terdampak kita masih terus berproses 1 112,Negatif,0
"Dalam krisis banjir di Aceh Selatan, publik butuh lebih dari kata butuh sikap tegas. Presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. Tidak ada toleransi jika rakyat terus menderita. 20",dalam krisis banjir di aceh selatan publik butuh lebih dari kata butuh sikap tegas presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat meskipun mereka bagian dari partai besar tidak ada toleransi jika rakyat terus menderita 20,Negatif,0
"Banjir membawa duka, tapi kepedulian membawa harapan. Mari terus kuat, tetap saling menjaga, dan saling membantu. #ayoawasibersama #panwaslihacehtimur 37",banjir membawa duka tapi kepedulian membawa harapan mari terus kuat tetap saling menjaga dan saling membantu ayoawasibersama panwaslihacehtimur 37,Negatif,0
Dari Jakarta untuk Sumatera. Masih terus berlanjut bantuan kemanusiaan disalurkan sejak laporan bencana banjir dan longsor di Sumatera diterima. kotaJakarta 1 2 70,dari jakarta untuk sumatera masih terus berlanjut bantuan kemanusiaan disalurkan sejak laporan bencana banjir dan longsor di sumatera diterima kotajakarta 1 2 70,Positif,2
"Upaya penyaluran bantuan untuk korban banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus berlangsung intensif. #ferryirwandi #aceh #sumaterabarat #idola #smg #indonesia 2 65",upaya penyaluran bantuan untuk korban banjir dan longsor di aceh sumatera utara dan sumatera barat terus berlangsung intensif ferryirwandi aceh sumaterabarat idola semoga indonesia 2 65,Negatif,0
GELORA PEDULI BANJIR ACEH Aceh masih butuh banyak uluran tangan. DPW Aceh Partai Gelora Indonesia terus membuka saluran bantuan dan donasi. Mari satukan energi kebaikan untuk membantu pemulihan saudara- saudara kita yang terdampak bencana banjir dan longsor. 1 3 6 118,gelora peduli banjir aceh aceh masih butuh banyak uluran tangan dpw aceh partai gelora indonesia terus membuka saluran bantuan dan donasi mari satukan energi kebaikan untuk membantu pemulihan saudara saudara kita yang terdampak bencana banjir dan longsor 1 3 6 118,Positif,2
"@alineadotid Data terbaru dari BNPB mencatat 921 orang meninggal dunia akibat banjir bandang dan longsor di Aceh, Sumatra Utara, dan Sumatra Barat. Angka ini terus diperbarui seiring proses pencarian korban. #Mendagri #DokumenHilang #yukgasss 84",data terbaru dari bnpb mencatat 921 orang meninggal dunia akibat banjir bandang dan longsor di aceh sumatra utara dan sumatra barat angka ini terus diperbarui seiring proses pencarian korban mendagri dokumenhilang yukgasss 84,Negatif,0
"Bantuan untuk para korban bencana longsor dan banjir bandang dari berbagai donatur terus berdatangan ke Posko Bencana Sumatera Utara tepatnya di Gedung Pramuka Kota Medan setelah ditampung selanjutnya akan didistribusikan kembali ke daerah yang terdampak, seperti Kabupaten 461",bantuan untuk para korban bencana longsor dan banjir bandang dari berbagai donatur terus berdatangan ke posko bencana sumatera utara tepatnya di gedung pramuka kota medan setelah ditampung selanjutnya akan didistribusikan kembali ke daerah yang terdampak seperti kabupaten 461,Negatif,0
