text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,is_truncated,clean_text_step1,processed_text_v2,clean_regex,text_clean
Adduhh iya lagi infonya masih banjir semoga si imut dan warga sana bisa ngungsi tepat waktu yah amin,adduhh iya lagi infonya masih banjir semoga si imut dan warga sana bisa ngungsi tepat waktu yah amin,2025-12-14,ngungsi banjir,adduhh iya info banjir moga si imut warga sana ngungsi tepat waktu yah amin,netral,1,😭,False,Adduhh iya lagi infonya masih banjir semoga si imut dan warga sana bisa ngungsi tepat waktu yah amin,Adduhh iya lagi infonya masih banjir semoga sih imut dan warga sana bisa ngungsi tepat waktu ya amin,Adduhh iya lagi infonya masih banjir semoga si imut dan warga sana bisa ngungsi tepat waktu yah amin,Adduhh iya lagi infonya masih banjir semoga sih imut dan warga sana bisa ngungsi tepat waktu ya amin
@kemenkumjabar Ucapan terima kasih kami kepada Ibu Funna Maulia Masaile. Pengabdian Anda selama setahun di Jawa Barat telah meninggalkan jejak prestasi yang membanggakan. Selamat melanjutkan tugas sebagai Kadiv P3H di Kanwil Kemenkum Sumatra Barat. Kemenkum Jabar - Asep Sutandar 1 1 4,membalas ucapan terima kasih kami kepada ibu funna maulia masaile pengabdian anda selama setahun di jawa barat telah meninggalkan jejak prestasi yang membanggakan selamat melanjutkan tugas sebagai kadiv p h di kanwil kemenkum sumatra barat kemenkum jabar asep sutandar,2026-01-13,Sumatra,balas ucap terima kasih ibu funna maulia masaile abdi lama tahun jawa barat tinggal jejak prestasi bangga selamat lanjut tugas kadiv p h kanwil kemenkum sumatra barat kemenkum jabar asep sutandar,negatif,0,,False,Ucapan terima kasih kami kepada Ibu Funna Maulia Masaile. Pengabdian Anda selama setahun di Jawa Barat telah meninggalkan jejak prestasi yang membanggakan. Selamat melanjutkan tugas sebagai Kadiv P3H di Kanwil Kemenkum Sumatra Barat. Kemenkum Jabar - Asep Sutandar 1 1 4,Ucapan terima kasih kami kepada Ibu Funna Maulia Masaile. Pengabdian Anda selama setahun di Jawa Barat telah meninggalkan jejak prestasi yang membanggakan. Selamat melanjutkan tugas sebagai Kadiv P3H di Kanwil Kemenkum Sumatra Barat. Kemenkum Jabar - Asep Sutandar,Ucapan terima kasih kami kepada Ibu Funna Maulia Masaile. Pengabdian Anda selama setahun di Jawa Barat telah meninggalkan jejak prestasi yang membanggakan. Selamat melanjutkan tugas sebagai Kadiv P3H di Kanwil Kemenkum Sumatra Barat. Kemenkum Jabar - Asep Sutandar,Ucapan terima kasih kami kepada Ibu Funna Maulia Masaile. Pengabdian Anda selama setahun di Jawa Barat telah meninggalkan jejak prestasi yang membanggakan. Selamat melanjutkan tugas sebagai Kadiv P3H di Kanwil Kemenkum Sumatra Barat. Kemenkum Jabar - Asep Sutandar
"Sebuah rekaman CCTV mengungkap aksi nekat seorang asisten rumah tangga (ART) asal Sumatera Utara yang bekerja sebagai pengasuh bayi di Malaysia. Dalam video yang beredar, pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga 2 45",sebuah rekaman cctv mengungkap aksi nekat seorang asisten rumah tangga art asal sumatera utara yang bekerja sebagai pengasuh bayi di malaysia dalam video yang beredar pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga,2026-01-10,Sumatera Utara,buah rekam cctv ungkap aksi nekat orang asisten rumah tangga art asal sumatera utara kerja asuh bayi malaysia video edar laku lihat tinggal bayi majikan awas bawa kabur jumlah barang harga,negatif,0,,False,"Sebuah rekaman CCTV mengungkap aksi nekat seorang asisten rumah tangga (ART) asal Sumatera Utara yang bekerja sebagai pengasuh bayi di Malaysia. Dalam video yang beredar, pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga 2 45","Sebuah rekaman CCTV mengungkap aksi nekat seorang asisten rumah tangga (ART) asal Sumatera Utara yang bekerja sebagai pengasuh bayi di Malaysia. Dalam video yang beredar, pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga","Sebuah rekaman CCTV mengungkap aksi nekat seorang asisten rumah tangga (ART) asal Sumatera Utara yang bekerja sebagai pengasuh bayi di Malaysia. Dalam video yang beredar, pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga","Sebuah rekaman CCTV mengungkap aksi nekat seorang asisten rumah tangga (ART) asal Sumatera Utara yang bekerja sebagai pengasuh bayi di Malaysia. Dalam video yang beredar, pelaku terlihat meninggalkan dua bayi majikannya tanpa pengawasan demi membawa kabur sejumlah barang berharga"
"Butuh bertahun tahun hutan yang sudah si rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana?? @prabowo @Gerindra @setkabgoid",butuh bertahun tahun hutan yang sudah si rusak bisa hijau kembali jika hujan deras maka banjir bandang akan terus seperti ini pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana,2025-12-30,banjir terus,butuh tahun tahun hutan si rusak hijau hujan deras banjir bandang terus pak pratikno kemarin koar koar mau rekayasa cuaca bukti mana,negatif,0,,False,"Butuh bertahun tahun hutan yang sudah si rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana??","Butuh bertahun tahun hutan yang sudah sih rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana??","Butuh bertahun tahun hutan yang sudah si rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana??","Butuh bertahun tahun hutan yang sudah sih rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana??"
"Pembohong besar Perusak hutan Banjir bandang Sumatra 2 november 2025 youtube. 19 Desember 2025 Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 24",pembohong besar perusak hutan banjir bandang sumatra november youtube com desember enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,2025-12-21,Banjir Sumatra 2025,bohong besar usak hutan banjir bandang sumatra november youtube com desember enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,negatif,0,,False,"Pembohong besar Perusak hutan Banjir bandang Sumatra 2 november 2025 youtube. 19 Desember 2025 Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 24","Pembohong besar Perusak hutan Banjir bandang Sumatra november youtube. Desember Enjoy the videos and music you love, upload original content, and share itu all with friends, family, and the world on YouTube.","Pembohong besar Perusak hutan Banjir bandang Sumatra november youtube. Desember Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.","Pembohong besar Perusak hutan Banjir bandang Sumatra november youtube. Desember Enjoy the videos and music you love, upload original content, and share itu all with friends, family, and the world on YouTube."
"@anakodok2009 Dulu pun Prabowo belum jadi presiden juga Aceh kena tsunami, Sumbar banjir bandang… malah Prabowo kirim bantuan padahal bukan presiden 2 1 34",membalas dulu pun prabowo belum jadi presiden juga aceh kena tsunami sumbar banjir bandang malah prabowo kirim bantuan padahal bukan presiden,2025-12-16,banjir sumbar,balas dulu prabowo jadi presiden aceh kena tsunami sumbar banjir bandang malah prabowo kirim bantu padahal bukan presiden,positif,2,,False,"Dulu pun Prabowo belum jadi presiden juga Aceh kena tsunami, Sumbar banjir bandang… malah Prabowo kirim bantuan padahal bukan presiden 2 1 34","Dulu pun Prabowo belum jadi presiden juga Aceh kena tsunami, Sumbar banjir bandang… malah Prabowo kirim bantuan padahal bukan presiden","Dulu pun Prabowo belum jadi presiden juga Aceh kena tsunami, Sumbar banjir bandang… malah Prabowo kirim bantuan padahal bukan presiden","Dulu pun Prabowo belum jadi presiden juga Aceh kena tsunami, Sumbar banjir bandang… malah Prabowo kirim bantuan padahal bukan presiden"
"Presiden Prabowo Subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara (huntara) bagi warga terdampak bencana di Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar). Dalam rapat koordinasi penanganan bencana di Aceh Besar, 2 1 4 404",presiden prabowo subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara huntara bagi warga terdampak bencana di aceh sumatera utara sumut dan sumatera barat sumbar dalam rapat koordinasi penanganan bencana di aceh besar tampilkan lebih banyak,2025-12-08,Sumbar,presiden prabowo subianto tegas perintah segera sedia lahan bangun huni huntara warga dampak bencana aceh sumatera utara sumut sumatera barat sumbar rapat koordinasi tangan bencana aceh besar tampil lebih banyak,netral,1,,False,"Presiden Prabowo Subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara (huntara) bagi warga terdampak bencana di Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar). Dalam rapat koordinasi penanganan bencana di Aceh Besar, 2 1 4 404","Presiden Prabowo Subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara (huntara) bagi warga terdampak bencana di Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar). Dalam rapat koordinasi penanganan bencana di Aceh Besar,","Presiden Prabowo Subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara (huntara) bagi warga terdampak bencana di Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar). Dalam rapat koordinasi penanganan bencana di Aceh Besar,","Presiden Prabowo Subianto menegaskan bahwa pemerintah harus segera menyediakan lahan untuk pembangunan hunian sementara (huntara) bagi warga terdampak bencana di Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar). Dalam rapat koordinasi penanganan bencana di Aceh Besar,"
"Kalo kaya gitu sikonnya yg hidup pun bisa PTSD ya, sadly bakal bener2 sulit pulih total #PrayForSumatera",kalo kaya gitu sikonnya yg hidup pun bisa ptsd ya sadly bakal bener sulit pulih total prayforsumatera,2025-12-06,#PrayForSumatera,kalo kaya gitu sikonnya hidup ptsd sadly bakal bener sulit pulih total prayforsumatera,negatif,0,😭,False,"Kalo kaya gitu sikonnya yg hidup pun bisa PTSD ya, sadly bakal bener2 sulit pulih total PrayForSumatera","Kalo kayak begitu sikonnya yang hidup pun bisa PTSD ya, sadly bakal benar-benar sulit pulih total PrayForSumatera","Kalo kaya gitu sikonnya yg hidup pun bisa PTSD ya, sadly bakal bener2 sulit pulih total PrayForSumatera","Kalo kayak begitu sikonnya yang hidup pun bisa PTSD ya, sadly bakal benar-benar sulit pulih total PrayForSumatera"
"#PrayForSumatera #BerbagiUntukPenyintasBencanaSumatera #YayasanLPBK Mohon doa dan dukungannya untuk Yayasan LPBK yang berencana melaksanakan penyaluran 200 paket makanan bagi penyintas bencana banjir bandang dan longsor Sumatera di Tanjung Gusta, Kota Medan – Sumatera Utara.",prayforsumatera berbagiuntukpenyintasbencanasumatera yayasanlpbk mohon doa dan dukungannya untuk yayasan lpbk yang berencana melaksanakan penyaluran paket makanan bagi penyintas bencana banjir bandang dan longsor sumatera di tanjung gusta kota medan sumatera utara,2025-12-19,#PrayForSumatera,prayforsumatera berbagiuntukpenyintasbencanasumatera yayasanlpbk mohon doa dukung yayasan lpbk rencana laksana salur paket makan sintas bencana banjir bandang longsor sumatera tanjung gusta kota medan sumatera utara,positif,2,🙂,False,"PrayForSumatera BerbagiUntukPenyintasBencanaSumatera YayasanLPBK Mohon doa dan dukungannya untuk Yayasan LPBK yang berencana melaksanakan penyaluran 200 paket makanan bagi penyintas bencana banjir bandang dan longsor Sumatera di Tanjung Gusta, Kota Medan – Sumatera Utara.","PrayForSumatera BerbagiUntukPenyintasBencanaSumatera YayasanLPBK Mohon doa dan dukungannya untuk Yayasan LPBK yang berencana melaksanakan penyaluran paket makanan bagi penyintas bencana banjir bandang dan longsor Sumatera di Tanjung Gusta, Kota Medan – Sumatera Utara.","PrayForSumatera BerbagiUntukPenyintasBencanaSumatera YayasanLPBK Mohon doa dan dukungannya untuk Yayasan LPBK yang berencana melaksanakan penyaluran paket makanan bagi penyintas bencana banjir bandang dan longsor Sumatera di Tanjung Gusta, Kota Medan – Sumatera Utara.","PrayForSumatera BerbagiUntukPenyintasBencanaSumatera YayasanLPBK Mohon doa dan dukungannya untuk Yayasan LPBK yang berencana melaksanakan penyaluran paket makanan bagi penyintas bencana banjir bandang dan longsor Sumatera di Tanjung Gusta, Kota Medan – Sumatera Utara."
"Ya, klaim ini benar. Tim Cook mengumumkan Apple akan donasikan bantuan untuk korban bencana alam di Asia, termasuk banjir Sumatra, menurut sumber seperti AppleInsider dan 9to5Mac (Desember 2025).",ya klaim ini benar tim cook mengumumkan apple akan donasikan bantuan untuk korban bencana alam di asia termasuk banjir sumatra menurut sumber seperti appleinsider dan to mac desember,2025-12-06,Banjir Sumatra 2025,klaim benar tim cook umum apple donasi bantu korban bencana alam asia masuk banjir sumatra sumber appleinsider to mac desember,negatif,0,,False,"Ya, klaim ini benar. Tim Cook mengumumkan Apple akan donasikan bantuan untuk korban bencana alam di Asia, termasuk banjir Sumatra, menurut sumber seperti AppleInsider dan 9to5Mac (Desember 2025).","Ya, klaim ini benar. Tim Cook mengumumkan Apple akan donasikan bantuan untuk korban bencana alam di Asia, termasuk banjir Sumatra, menurut sumber seperti AppleInsider dan 9to5Mac (Desember ).","Ya, klaim ini benar. Tim Cook mengumumkan Apple akan donasikan bantuan untuk korban bencana alam di Asia, termasuk banjir Sumatra, menurut sumber seperti AppleInsider dan 9to5Mac (Desember ).","Ya, klaim ini benar. Tim Cook mengumumkan Apple akan donasikan bantuan untuk korban bencana alam di Asia, termasuk banjir Sumatra, menurut sumber seperti AppleInsider dan 9to5Mac (Desember )."
"Lelah tak dirasa demi kemanusiaan. Terima kasih Babinsa dan BNPB atas dedikasinya untuk Aceh. youtube. BABINSA X BNPB COLLAB BANTU ACEH Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 16",lelah tak dirasa demi kemanusiaan terima kasih babinsa dan bnpb atas dedikasinya untuk aceh youtube com babinsa x bnpb collab bantu aceh enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,2026-01-11,BNPB,lelah tak rasa manusia terima kasih babinsa bnpb atas dedikasi aceh youtube com babinsa x bnpb collab bantu aceh enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,positif,2,,False,"Lelah tak dirasa demi kemanusiaan. Terima kasih Babinsa dan BNPB atas dedikasinya untuk Aceh. youtube. BABINSA X BNPB COLLAB BANTU ACEH Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 16","Lelah tak dirasa demi kemanusiaan. Terima kasih Babinsa dan BNPB atas dedikasinya untuk Aceh. youtube. BABINSA kali BNPB COLLAB BANTU ACEH Enjoy the videos and music you love, upload original content, and share itu all with friends, family, and the world on YouTube.","Lelah tak dirasa demi kemanusiaan. Terima kasih Babinsa dan BNPB atas dedikasinya untuk Aceh. youtube. BABINSA X BNPB COLLAB BANTU ACEH Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.","Lelah tak dirasa demi kemanusiaan. Terima kasih Babinsa dan BNPB atas dedikasinya untuk Aceh. youtube. BABINSA kali BNPB COLLAB BANTU ACEH Enjoy the videos and music you love, upload original content, and share itu all with friends, family, and the world on YouTube."
Ular besar muncul saat banjir di Sunter Jakarta Utara Seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan Sunter Tanjung Priok Jakarta Utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan,ular besar muncul saat banjir di sunter jakarta utara seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan sunter tanjung priok jakarta utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan,2026-01-13,evakuasi banjir,ular besar muncul banjir sunter jakarta utara ekor ular besar tangkap tugas hampir masuk ruko kawasan sunter tanjung priok jakarta utara ular sebut liar genang air hujan deras warga langsung lapor damkar evakuasi laku,negatif,0,,False,Ular besar muncul saat banjir di Sunter Jakarta Utara Seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan Sunter Tanjung Priok Jakarta Utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan,Ular besar muncul saat banjir di Sunter Jakarta Utara Seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan Sunter Tanjung Priok Jakarta Utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan,Ular besar muncul saat banjir di Sunter Jakarta Utara Seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan Sunter Tanjung Priok Jakarta Utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan,Ular besar muncul saat banjir di Sunter Jakarta Utara Seekor ular besar ditangkap petugas saat hampir masuk ruko di kawasan Sunter Tanjung Priok Jakarta Utara ular tersebut berkeliaran di genangan air setelah hujan deras warga langsung melapor ke damkar dan evakuasi dilakukan
"Pengabdian Tak Pernah Usai: Brimob Sumut Hadir Membersihkan Luka Bencana di Tapanuli Selatan Tapanuli Selatan — Pengabdian bukan sekadar slogan, melainkan aksi nyata yang terus hidup di tengah masyarakat. Satuan Brimob Polda Sumatera Utara. 34",pengabdian tak pernah usai brimob sumut hadir membersihkan luka bencana di tapanuli selatan tapanuli selatan pengabdian bukan sekadar slogan melainkan aksi nyata yang terus hidup di tengah masyarakat satuan brimob polda sumatera utara,2026-01-11,Sumatera Utara,abdi tak pernah usai brimob sumut hadir bersih luka bencana tapanuli selatan tapanuli selatan abdi bukan sekadar slogan aksi nyata terus hidup tengah masyarakat satu brimob polda sumatera utara,positif,2,,False,"Pengabdian Tak Pernah Usai: Brimob Sumut Hadir Membersihkan Luka Bencana di Tapanuli Selatan Tapanuli Selatan — Pengabdian bukan sekadar slogan, melainkan aksi nyata yang terus hidup di tengah masyarakat. Satuan Brimob Polda Sumatera Utara. 34","Pengabdian Tak Pernah Usai: Brimob Sumut Hadir Membersihkan Luka Bencana di Tapanuli Selatan Tapanuli Selatan — Pengabdian bukan sekadar slogan, melainkan aksi nyata yang terus hidup di tengah masyarakat. Satuan Brimob Polda Sumatera Utara.","Pengabdian Tak Pernah Usai: Brimob Sumut Hadir Membersihkan Luka Bencana di Tapanuli Selatan Tapanuli Selatan — Pengabdian bukan sekadar slogan, melainkan aksi nyata yang terus hidup di tengah masyarakat. Satuan Brimob Polda Sumatera Utara.","Pengabdian Tak Pernah Usai: Brimob Sumut Hadir Membersihkan Luka Bencana di Tapanuli Selatan Tapanuli Selatan — Pengabdian bukan sekadar slogan, melainkan aksi nyata yang terus hidup di tengah masyarakat. Satuan Brimob Polda Sumatera Utara."
"Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung - Padek Jawapos 29",pemko padang siapkan relokasi warga rawan banjir mendagri dan bnpb dukung pemko padang siapkan relokasi warga rawan banjir mendagri dan bnpb dukung padek jawapos dari padek jawapos com,2026-01-13,banjir Padang,pemko padang siap relokasi warga rawan banjir mendagri bnpb dukung pemko padang siap relokasi warga rawan banjir mendagri bnpb dukung padek jawapos padek jawapos com,positif,2,,False,"Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung - Padek Jawapos 29","Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung - Padek Jawapos","Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung - Padek Jawapos","Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung Pemko Padang Siapkan Relokasi Warga Rawan Banjir, Mendagri dan BNPB Dukung - Padek Jawapos"
"@msaid_didu Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor? 20",membalas bang said sudah mengunjungi saudara saudara kita di aceh sumut sumbar yang menjadi korban bencana banjir longsor,2026-01-05,banjir sumut,balas bang said unjung saudara saudara aceh sumut sumbar jadi korban bencana banjir longsor,netral,1,,False,"Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor? 20","Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor?","Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor?","Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor?"
"@sleepysillysshi Kalau aku disini aman dari banjir kak, yg diatas rumah ortu tp belum ada kabar mereka ngungsi huhuuu do'ain banjirnya segera surut ya kak 1 30",membalas kalau aku disini aman dari banjir kak yg diatas rumah ortu tp belum ada kabar mereka ngungsi huhuuu do ain banjirnya segera surut ya kak,2025-11-27,ngungsi banjir,balas kalau aku sini aman banjir kak atas rumah ortu tp kabar ngungsi huhuuu do ain banjir segera surut kak,negatif,0,,False,"Kalau aku disini aman dari banjir kak, yg diatas rumah ortu tp belum ada kabar mereka ngungsi huhuuu do'ain banjirnya segera surut ya kak 1 30","Kalau aku disini aman dari banjir kak, yang diatas rumah orang tua tapi belum ada kabar mereka ngungsi huhuuu do'ain banjirnya segera surut ya kak","Kalau aku disini aman dari banjir kak, yg diatas rumah ortu tp belum ada kabar mereka ngungsi huhuuu do'ain banjirnya segera surut ya kak","Kalau aku disini aman dari banjir kak, yang diatas rumah orang tua tapi belum ada kabar mereka ngungsi huhuuu do'ain banjirnya segera surut ya kak"
"*Hujan Lebat Picu Banjir Susulan, Kapolres Aceh Timur Siagakan Perahu Evakuasi di Sejumlah Gampong* Aceh Timur – Sejumlah wilayah di Kabupaten Aceh Timur kembali diguyur hujan. Akibatnya, sejumlah gampong terendam air. Kejadian ini menjadi perhatian serius Kapolres Aceh Timur, 41",hujan lebat picu banjir susulan kapolres aceh timur siagakan perahu evakuasi di sejumlah gampong aceh timur sejumlah wilayah di kabupaten aceh timur kembali diguyur hujan akibatnya sejumlah gampong terendam air kejadian ini menjadi perhatian serius kapolres aceh timur,2026-01-09,evakuasi banjir,hujan lebat picu banjir susul kapolres aceh timur siaga perahu evakuasi jumlah gampong aceh timur jumlah wilayah kabupaten aceh timur guyur hujan akibat jumlah gampong rendam air jadi jadi perhati serius kapolres aceh timur,netral,1,,False,"*Hujan Lebat Picu Banjir Susulan, Kapolres Aceh Timur Siagakan Perahu Evakuasi di Sejumlah Gampong* Aceh Timur – Sejumlah wilayah di Kabupaten Aceh Timur kembali diguyur hujan. Akibatnya, sejumlah gampong terendam air. Kejadian ini menjadi perhatian serius Kapolres Aceh Timur, 41","*Hujan Lebat Picu Banjir Susulan, Kapolres Aceh Timur Siagakan Perahu Evakuasi di Sejumlah Gampong* Aceh Timur – Sejumlah wilayah di Kabupaten Aceh Timur kembali diguyur hujan. Akibatnya, sejumlah gampong terendam air. Kejadian ini menjadi perhatian serius Kapolres Aceh Timur,","*Hujan Lebat Picu Banjir Susulan, Kapolres Aceh Timur Siagakan Perahu Evakuasi di Sejumlah Gampong* Aceh Timur – Sejumlah wilayah di Kabupaten Aceh Timur kembali diguyur hujan. Akibatnya, sejumlah gampong terendam air. Kejadian ini menjadi perhatian serius Kapolres Aceh Timur,","*Hujan Lebat Picu Banjir Susulan, Kapolres Aceh Timur Siagakan Perahu Evakuasi di Sejumlah Gampong* Aceh Timur – Sejumlah wilayah di Kabupaten Aceh Timur kembali diguyur hujan. Akibatnya, sejumlah gampong terendam air. Kejadian ini menjadi perhatian serius Kapolres Aceh Timur,"
"@Mdy_Asmara1701 Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini 2 7",membalas kurang bukti apa lagi ya kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar habis sudah sda negara ini rb,2025-12-07,banjir lagi ya,balas kurang bukti apa kalau nyata benar sebab bencana longsor banjir bandang negara bala liar habis sda negara ,negatif,0,,False,"Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini 2 7","Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini","Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini","Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini"
"2. Dalam situasi bencana alam banjir & longsor di Sumatera yg memakan korban nyawa & harta benda begitu besar mrk masih melakukan korupsi tanpa nurani. Hukuman sosial perlu diterapkan dg mengumumkan nama & wajah mrk kepada publik tanpa perlu ditutupi masker,agar ada efek jera.YH",dalam situasi bencana alam banjir longsor di sumatera yg memakan korban nyawa harta benda begitu besar mrk masih melakukan korupsi tanpa nurani hukuman sosial perlu diterapkan dg mengumumkan nama wajah mrk kepada publik tanpa perlu ditutupi masker agar ada efek jera yh,2025-12-19,banjir besar,situasi bencana alam banjir longsor sumatera makan korban nyawa harta benda besar mrk laku korupsi nurani hukum sosial perlu terap dg umum nama wajah mrk publik perlu tutup masker efek jera yh,negatif,0,,False,"2. Dalam situasi bencana alam banjir & longsor di Sumatera yg memakan korban nyawa & harta benda begitu besar mrk masih melakukan korupsi tanpa nurani. Hukuman sosial perlu diterapkan dg mengumumkan nama & wajah mrk kepada publik tanpa perlu ditutupi masker,agar ada efek jera.YH",". Dalam situasi bencana alam banjir & longsor di Sumatera yang memakan korban nyawa & harta benda begitu besar mereka masih melakukan korupsi tanpa nurani. Hukuman sosial perlu diterapkan dengan mengumumkan nama & wajah mereka kepada publik tanpa perlu ditutupi masker,agar ada efek jera.YH",". Dalam situasi bencana alam banjir & longsor di Sumatera yg memakan korban nyawa & harta benda begitu besar mrk masih melakukan korupsi tanpa nurani. Hukuman sosial perlu diterapkan dg mengumumkan nama & wajah mrk kepada publik tanpa perlu ditutupi masker,agar ada efek jera.YH",". Dalam situasi bencana alam banjir & longsor di Sumatera yang memakan korban nyawa & harta benda begitu besar mereka masih melakukan korupsi tanpa nurani. Hukuman sosial perlu diterapkan dengan mengumumkan nama & wajah mereka kepada publik tanpa perlu ditutupi masker,agar ada efek jera.YH"
