text,label_aktual,label_prediksi,sentimen_prediksi,prob_negatif,prob_netral,prob_positif
Selain ada alice in chains yang menyuarakan bentuk empatinya Ada juga Morfem band lokal yang mengadakan konser untuk menyumbangkan ke korban-korban banjir di sumatera lohhh PenasaranStay tuned terus di AlternativePrime 38,0,0,negatif,0.86174196,0.019790655,0.118467346
"Pemerintah Provinsi Bengkulu telah mengirimkan bantuan logistik dan ambulans untuk masyarakat terdampak banjir dan longsor di Sumatera Barat, Sumatera Utara, dan Aceh pada Selasa 9 Desember 2025. Bengkulu kirim bantuan logistik-ambulans ke wilayah bencana Sumatera - ANTARA News Bengkulu Dari bengkulu.antaranews.com 48",2,2,positif,0.027406938,0.09615134,0.8764417
Bupati Aceh Utara Ismail A Jalil mengeluhkan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka belum menjenguk wilayahnya sejak bencana banjir besar melanda akhir November 2025 lalu. “Mungkin di Aceh Utara selama ini… Pak Presiden selalu ke Tamiang dan Tampilkan lebih banyak 4 2 1 rb,0,1,netral,0.43988004,0.525087,0.035032902
Membalas PLN berhasil mendatangkan pembangkit listrik berkapasitas 30 MW ke Banda Aceh sebagai respons cepat terhadap gangguan sistem kelistrikan pasca banjir di NAD. 1 57,2,2,positif,0.048643097,0.3167891,0.6345678
"Kondisi terkini pasca banjir bandang Tapanuli Selatan-Tapanuli Tengah Sumatera Utara, gelondongan kayu dibawa air dari hulu sungai. Hulu sungai ini adalah Ekosistem Batang Toru yg bbrapa tahun lalu diprotes para aktivis utk tambang emas dan PLTA Batang Toru! 10 281 350 15 rb",1,0,negatif,0.54727304,0.36974326,0.082983725
Hijaukan bumi - PrayForSumatera 1 42,2,2,positif,0.024602886,0.10598512,0.869412
"Anggota DPRA Ingatkan Pemerintah tak Gunakan Dana Bencana untuk Bayar Tunjangan Pejabat ""Ini kerja-kerja kemanusiaan lho. Kita harus bekerja ikhlas untuk memulihkan Aceh pascabencana. Jangan ada yang ambil keuntungan dalam bencana,"" tambahnya. BandaAceh Anggota DPRA Ingatkan Pemerintah tak Gunakan Dana Bencana untuk Bayar Tunjangan Pejabat - Serambi... Dari aceh.tribunnews.com 43",0,0,negatif,0.44667464,0.14234194,0.4109834
"Aku ingin menangis bersama Gubernur dan Rakyat Aceh, Sumut, dan Sumbar. Aku ingin seluruh rakyat Indonesia menangis bersama korban bencana Aceh, Sumut dan Sumbar. Mereka korban keserakahan oligarki BersihkanKabinetPrabowo BersihkanKabinetPrabowo 1 12 22 584",0,0,negatif,0.9468248,0.019885754,0.033289474
"±7.000 korban luka Sedikitnya 523,3 ribu orang mengungsi (-1,2 ribu) | Terbanyak di Aceh Utara (166,9 ribu) | Pengurangan terbanyak di Tapanuli Tengah (-1,2 ribu)",0,0,negatif,0.9437529,0.032347202,0.023899905
Respons cepat pemerintah dengan mendistribusikan 1.780 ton bantuan logistik untuk korban banjir dan longsor di Aceh. 19,0,0,negatif,0.8929065,0.015362542,0.09173098
"Membalas 1) Ketua Muhammadiyah Disaster Management Center (MDMC) Pimpinan Pusat Muhammadiyah, Budi Setiawan, meninjau langsung lokasi Hunian Darurat (Huntara) Batu Hula, Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, Jumat (9/1). Kunjungan tersebut dilakukan untuk Tampilkan lebih banyak 1 3 213",1,1,netral,0.030382352,0.7293715,0.24024619
"demo besar bln Agustus, penabrakan ojek ( Affan) penangkapan aktivis, Keracunan MBG, Polemik ijazah jokowi, bencana banjir & longsor di Sumatera, penemuan gelondongan kayu di balik becana Sumatra. tolong pak presiden 2026 harus ada perubahan. 61",0,0,negatif,0.9174371,0.052910756,0.029652137
"Aceh Sumatra Bangkit, Negara dating tanpa menunggu Pemerintah Bareng Warga Pemerintah Sigap untuk Aceh Sumatra 1 4",2,2,positif,0.02442184,0.020150902,0.9554272
"Membalas Ya Allah, aku gak bisa bayangin butuh berapa lama buat bersih2 setelah kena lumpur kaya gitu.. semoga kamu & sekeluarga sehat selalu, dan semoga tidak ada banjir susulan lagi, aamiin 1 1 25",0,0,negatif,0.74690855,0.13625114,0.11684036
Banjir bandang jadi alarm serius. Aceh Sumatera Update mencatat 12 perusahaan kini disorot terkait kerusakan lingkungan di wilayah Ace 16,0,0,negatif,0.77226263,0.18861485,0.03912248
"UPDATE DONASI Banjir Aceh, Sumut & Sumbar 7 Januari 2026 | 07.30 WIB Bank bjb 0000017091945 a.n PMI Kabupaten Tangerang Konfirmasi 0857 1130 9137 Dari Tangerang untuk Pulau Sumatera. Setiap bantuan adalah harapan. 2 249",2,2,positif,0.044340346,0.04209776,0.91356194
"Akademi Kepolisian (Akpol) mengirimkan bantuan kepada masyarakat terdampak bencana banjir dan longsor di Provinsi Aceh, Sumatera Utara (Sumut) dan Sumatera Barat (Sumbar), Senin (8/12/2025). Akpol Kirim Bantuan untuk Warga Terdampak Banjir Longsor Aceh, Sumut dan Sumbar | ERAKINI.ID Dari erakini.id 70",2,2,positif,0.0424771,0.107181154,0.8503418
"Gus Bicara Peluang Status Bencana Nasional Ditetapkan di Aceh-Sumut “Yang menentukan nanti adalah BNPB dan kementerian-kementerian di bawah koordinasi pembangunan manusia dan kebudayaan,” BencanaNasional PrayForSumatera news.detik.com Cak Imin Bicara Peluang Status Bencana Nasional Ditetapkan di Aceh-Sumut Menko Cak Imin pastikan penanganan bencana di Aceh dan Sumatera Utara. Selain itu, Cak Imin bicara peluang status bencana nasional mungkin ditetapkan. 23 22 37 936",2,1,netral,0.026068723,0.8895549,0.08437639
"KawanPajak, sebagai bentuk kepedulian & dukungan bagi saudara-saudara kita yg terdampak bencana alam di wilayah Provinsi Aceh, Sumatera Utara, dan Sumatera Barat, DJP menetapkan status Keadaan Kahar (Force Majeure) melalui Keputusan Direktur Jenderal Pajak Nomor KEP-251/PJ/2025. 1 1 30",2,2,positif,0.10376174,0.14322536,0.7530129
"Kodam XX/TIB menyerahkan santunan kepada keluarga tiga prajurit yang gugur saat menjalankan misi evakuasi korban banjir bandang di Sumatera Barat. Penyerahan dilakukan oleh Pangdam XX/TIB Mayjen TNI Arief Gajah Mada, S.E., M.M., di Makodam XX/TIB, Rabu (9/12/2025). Tampilkan lebih banyak 2 7 14 907",0,0,negatif,0.9071524,0.02404015,0.06880736
"Membalas ini bener, orang tua posisi di tapteng sibolga. kalo mau dapet sembako harus nunjukin ktp dan harus ktp asli situ, kalo ktp nya beda daerah ga dikasih. brengsek emang 23",0,0,negatif,0.9076995,0.041989535,0.05031095
"BNPB memperbarui data dampak bencana banjir bandang dan longsor di Aceh, Sumatera Barat, dan Sumatera Utara. Hingga 16 Desember 2025, jumlah korban meninggal dunia mencapai 1.053 jiwa. Hari ini, tim SAR menemukan 23 jenazah, 18 di Aceh dan 5 di Tapanuli Tengah. Sementara itu, Tampilkan lebih banyak 11 123 239 15 rb",0,0,negatif,0.941414,0.033046946,0.025538953
Tindakan nyata di lapangan ini mencerminkan komitmen bahwa Pemerintah Sigap untuk Aceh Sumatra dalam menghadapi kondisi darurat. 0 38 8,2,2,positif,0.014747712,0.054916866,0.93033546
Kepolisian Daerah Nusa Tenggara Barat mengirim satu satuan setingkat kompi atau setara 100 personel Brimob untuk membantu pemulihan pascabencana banjir bandang di Aceh Tamiang. Polda NTB kirim satu SSK Brimob bantu pemulihan di Aceh Tamiang Dari antaranews.com 537,2,2,positif,0.028163519,0.054247644,0.91758883
"Pejabat Sorry, kami lagi Open House.. bencana longsor banjir tifa rismon jokowi gibran ugm jawa sumatra aceh sibolga padang 98",0,1,netral,0.21158887,0.7032629,0.08514823
"Membalas Smoga segera cpt pulih kembali Aceh,Sumut,Sumbar 1 1 38",2,2,positif,0.042629443,0.15690576,0.80046475
persatuan nasional adalah kunci dan Projo Peduli Bencana tetap Setia Digaris Rakyat bersama Budi Arie Setiadi memulihkan sumatera dari dampak bencana banjir besar PROJO Serukan Persatuan Nasional untuk Ringankan Derita Korban Banjir Sumatera Dari news.fin.co.id 4,0,0,negatif,0.89659375,0.01718532,0.08622102
"Ya, benar. Elon Musk mengumumkan di X bahwa Starlink memberikan layanan internet gratis untuk korban banjir parah di Indonesia, termasuk Sumatra, hingga akhir Desember 2025. Ini kebijakan standar SpaceX untuk tidak mengambil untung dari bencana.",0,0,negatif,0.920159,0.020052014,0.05978897
𝐁𝐍𝐏𝐁 𝐏𝐚𝐬𝐭𝐢𝐤𝐚𝐧 𝐋𝐨𝐠𝐢𝐬𝐭𝐢𝐤 𝐓𝐚𝐤 𝐌𝐞𝐧𝐠𝐞𝐧𝐝𝐚𝐩 𝐝𝐢 𝐒𝐞𝐥𝐮𝐫𝐮𝐡 𝐏𝐨𝐬𝐤𝐨 𝐁𝐞𝐧𝐜𝐚𝐧𝐚 Pengiriman bantuan logistik untuk masyarakat yang terdampak bencana banjir dan longsor di Sumatra dilakukan secepat mungkin. Badan Nasional Penanggulangan Bencana Tampilkan lebih banyak 74,2,2,positif,0.023793032,0.08963813,0.88656884
Membalas Update 18 24 WIB 604 korban meninggal dan 464 masih hilang dampak banjir tanah longsor di Sumatra 17 35 5 rb,0,0,negatif,0.9512301,0.022248343,0.02652163
"Membalas Pengakuan jujur. Ribuan orang merasakan sengsara; lapar, dingin dan lelah dalam bencana di Aceh, Sumut dan Sumbar 9",0,0,negatif,0.85401094,0.04139723,0.10459191
Masyarakat Aceh terpaksa mengangkut barang dagangan dan kebutuhan lainnya melewati medan berbahaya akibat terputusnya akses jalan dan jembatan. Skala kehancuran infrastruktur di Aceh akibat Banjir Besar Aceh–Sumatra Nov 2025 melampaui bencana Tsunami 2004. Sebanyak 461 ruas Tampilkan lebih banyak 14 561 726 15 rb,0,0,negatif,0.8889569,0.069356434,0.04168668
"Tim SAR Resimen II Pasukan Pelopor BKO Polda Sumatera Barat terus bergerak membantu masyarakat terdampak bencana banjir di wil Sumatera Barat. Pada Jumat, (9/1), tim melaksanakan kegiatan pencarian korban sekaligus penyaluran bantuan kemanusiaan di Kecamatan Palembayan, Kab Agam. 108",0,0,negatif,0.9188114,0.021462688,0.059726022
"Hati kami turut berduka cita atas bencana banjir dan longsor yang melanda sejumlah wilayah di Sumatera Utara, termasuk Tapanuli Tengah, Tapanuli Selatan, Tapanuli Utara, Sibolga, Padangsidempuan, Mandailing Natal, Nias, dan Nias Selatan. PrayForSumut SumateraUtara BanjirSumut 3 2 5 366",0,0,negatif,0.85435385,0.0891867,0.056459427
"Membalas Dengan kerja bersama dan gotong royong, Aceh Sumatra Bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh 10",2,2,positif,0.027728107,0.030578855,0.941693
Kita butuh transparansi. Siapa saja 12 perusahaan itu? Publik berhak tahu siapa yang harus bertanggung jawab atas banjir bandang di Aceh. 14,0,1,netral,0.33389387,0.59420884,0.07189735
"Membalas dan SINI SAYA KASIH PAHAM ANDA, Pihak yg mngerjakan sebaik yg Ferry lakukan itu HARUSNYA NEGARA/Pemerintah, BUKAN RAKYAT !!! 1 15 681",0,2,positif,0.3093212,0.18303333,0.5076454
"Membalas dan Nyatanya program MBG tidak memakai dana penanggulangan bencana, dan justru lebih dulu hadir menghantar makanan kepada korban banjir di Aceh sebagai kerja nyata yang dirasakan langsung masyarakat LanjutkanMBG 1 46",0,0,negatif,0.898488,0.015258307,0.08625378
"Setiap scroll tiktok, x dan ig selalu ditemani air mata ngeliat korban banjir bandang di Aceh Tamiang PrayForSumatera 50",0,0,negatif,0.93969214,0.025588168,0.0347197
"Membalas dan Selama hutan yg digundul oleh korporasi tidak ditanami kembali, selama itu pula setiap musim penghujan, Aceh, Sumut dan Sumbar akan terus banjir. Tapi hutan gundul itu harus ditanami pohon kayu ya, bukan pohon sawit, meskipun sama-sama pohon dan sama-sama ada daunnya, 1 5 311",0,0,negatif,0.78545314,0.16771677,0.046830174
"Tolong lihat kemari!!!! Sumatera itu bukan provinsi melainkan pulau. Lihat ke ujung Indonesia ini, ada Aceh, Sumatra Utara, Sumatra Barat yang sedang butuh bantuan. Tolong cepat karna kamu bermain dengan seseorang yang tengah berusaha untuk tetap hidup ditengah pilunya!!!",0,0,negatif,0.7709495,0.04723068,0.18181987
"Banjir melanda, pemerintah hadir. Berbagai upaya percepatan penanganan terus ditempuh di Sumatera demi memulihkan kondisi dan memberikan perlindungan bagi masyarakat terdampak 1 29",2,2,positif,0.019425152,0.034322362,0.9462525
BRIMOB BAGI-BAGI MASKER KEPADA KORBAN BANJIR DI ACEH TAMIANG 39,0,0,negatif,0.9056694,0.018194977,0.07613559
Ribuan genset bukan angka kecil. PLN serius bantu korban banjir Aceh. Semoga semua yg kerja di lapangan selalu diberi keselamatan 1 36,2,0,negatif,0.9168547,0.01658962,0.066555664
"Ibu Citra Dewi menjadi Saksi, bahwa belum ada bantuan yang masuk. Hanya PKS yang membantu mereka. Ada 134 orang yang mengungsi di rumah ini sampe H+9 “Tsunami” Banjir Aceh Tamiang. Ada balita, Busui, Bumil. Tamiang, 4 Desember 2025 Dusun Bahagia, Desa Bundar Kab. Aceh Tamiang.",0,0,negatif,0.802122,0.04673015,0.15114786
"Akun parodi MENCEKAMNYA HANYA DI MEDSOS? Pernyataan BNPB Dipertanyakan, Data Korban Justru Meningkat. Kepala BNPB Suharyanto menyebut banjir Sumatra belum menjadi bencana nasional karena kondisi yang ""terlihat mencekam di medsos"" dinilai tidak sepenuhnya sesuai di lapangan. Namun data BNPB Tampilkan lebih banyak 108 208 238 13 rb",0,0,negatif,0.9247838,0.05617841,0.01903769
"PMI Kota Cilegon menyalurkan bantuan kemanusiaan berupa uang tunai sebesar Rp50 juta bagi masyarakat terdampak banjir dan tanah longsor di Sumatera Barat, Selasa (13/1/2026). PMIKotaCilegon PeduliSumatera PMISelaluBantu 2 72",2,2,positif,0.030609103,0.03915144,0.93023944
"Ketua Komisi I DPR RI, Utut Adianto, menyampaikan dukacita mendalam atas bencana di Aceh, Sumatera Utara, hingga Sumatera Barat. Utut mengusulkan ke depan ada kementerian yang fokus menangani bencana di Tanah Air. Komisi I DPR Berduka Banjir Sumatera, Usul Ada Kementerian Khusus Bencana Dari news.detik.com 2 12 6 rb",0,0,negatif,0.90813863,0.04872349,0.043137927
Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra cnbcindonesia.com Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra Kapolri Listyo Sigit Prabowo akan usut sumber kayu gelondongan penyebab banjir dan longsor di Sumatra. Pelaku akan dihukum! 1 361,1,0,negatif,0.82289267,0.09785201,0.07925536
"kalo negara masi irit2 buat nanganin sumatra, mbg lu noh distop dulu kek dananya dalokasiin dlu. Disaat makanan disini banyak dibuang, di sisi lain korban banjir sumatra berusaha survive dari dingin, laper dan korban terus bertambah IS TOTALLY SICK!! 2 90",0,0,negatif,0.9469214,0.018235639,0.034843
"Hai teman teman, yayasan hoshizora sedang ada penggalangan dana untuk keluarga yang terdampak banjir sumatra termasuk keluarga adik bintang Mungkin bisa bantu sebarkan supaya lebih banyak lagi keluarga yang bisa terbantu dari penggalangan ini ya 1 28 34 7 rb",0,2,positif,0.16321783,0.04128847,0.7954937
"mantap nih pak Zulkifli Hasan langsung terjun ke daerah dampak bencana di Sumatera. Memasok 2 kali lipat bantuan dari sebelumnya bahkan Janji Rumah Zulhas membantu para korban bencana memiliki hunian lagi Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 33",0,0,negatif,0.93648034,0.014611031,0.048908524
"Ya Allah PrayForSumatera Ditengah cerita pilu bencana banjir di Aceh, Medan, Sibolga dan daerah lainnya, ada Kerja Nyata perjuangan luar biasa relawan SPPG agar MBG bisa tetap sampai dg tetap aman & higienis kepada penerima manfaat. LanjutkanMBG ROTY Tumbler Hutan Agak Laen 1 528",2,2,positif,0.113263614,0.024998354,0.861738
"Membalas dan Amiiin Page. kasihan orang, pasien, sawah kebun rumah ternak warga yg terendam. Semua terhalang. Pula bukan kayak di Jawa yg BNPB n BPBD sibuk dan turun. Jangan² malah dianggap rutinitas biasa. Tapi semoga ngga lah dan semoga surut gaceh² 1 1 2 30",2,0,negatif,0.91531134,0.042834386,0.041854225
"Percepat Perbaikan Rumah Nakes Terdampak Bencana Sumatera, BNPB Siapkan Skema Reimburse Pemerintah menyediakan Dana Siap Pakai (DSP) untuk membantu perbaikan rumah tenaga kesehatan (nakes) terdampak bencana di Sumatera. Dana tersebut digunakan untuk perbaikan rumah kategori Tampilkan lebih banyak 76",2,2,positif,0.072433345,0.040902473,0.8866642
"Hujan deras kembali mengguyur Kota Padang sejak Minggu siang sampai malam yg mengakibatkan terjadi banjir. Dua daerah yg terdampak cukup parah adalah Kelurahan Gurun Laweh, Kecamatan Nanggalo serta Batu Busuk Kelurahan Lambung Bukit, Kecamatan Pauh, Kota Padang, Sumatera Barat. 2 4 6 587",0,0,negatif,0.4924695,0.45514256,0.05238799
"Pemerintah serius & all out bantu korban banjir di Sumatera, dari evakuasi sampai bantuan logistik terus jalan. Soal ancaman DPRD Sumut yang bawa isu pemisahan, itu jelas nggak tepat. Negara fokus ke kemanusiaan & penanganan bencana, bukan politik tekanan. 33",0,0,negatif,0.94124144,0.014021606,0.04473702
"Siklon Tropis Senyar memengaruhi cuaca ekstrem di Sumatera, menyebabkan banjir dan longsor di 3 provinsi utama Aceh, Sumatra Utara, dan Sumatra Barat. Potensi dampak juga di Riau, menurut BMKG. Korban jiwa dilaporkan ratusan di ketiga provinsi tersebut.",0,0,negatif,0.8911534,0.08625929,0.02258735
"Penyerahan data ini dilakukan sebagai upaya percepatan pembangunan hunian bagi masyarakat terdampak banjir di wilayah tersebut. Penyerahan data penerima Huntap dilakukan langsung oleh Bupati Aceh Timur, Iskandar Usman Al-Farlaky. 1.094 Penerima Huntap Tahap Pertama Aceh Timur Diserahkan ke BNPB - Serambinews.com Dari aceh.tribunnews.com 271",1,2,positif,0.04807577,0.058328524,0.8935957
"Butuh bertahun tahun hutan yang sudah si rusak bisa hijau kembali, jika hujan deras maka banjir bandang akan terus seperti ini. Pak pratikno kemarin koar koar mau rekayasa cuaca buktinya mana??",0,0,negatif,0.923949,0.05304914,0.02300185
"Bawaslu Kendal menyampaikan doa dan empati mendalam atas musibah yang menimpa saudara-saudara kita di Sumatera. Semoga seluruh warga diberikan kekuatan, keselamatan, dan pemulihan yang segera. Mari bersama mengirimkan doa terbaik. PrayForSumatera BawasluKendal DoaUntukSesama 43",2,2,positif,0.3892928,0.061000224,0.54970694
Akun parodi PrayForIndonesia AllEyesOnSumatera PrayForSumatera PrayForTapanuli PrayForSibolga PrayForAceh dampak yang terjadi jika kita tidak mulai sekarang protes atau aware akan masalah ini 1 107,0,0,negatif,0.36045188,0.3532883,0.2862598
"Samalanga kabupaten Bireuen Provinsi Aceh, sedang diguyur hujan dan lokasi ini pernah ngungsi akibat banjir kemarin 130",1,1,netral,0.29876173,0.66572654,0.035511762
Netizen Geram Usai Tahu Empat Gajah Dikerahkan Untuk Bantu Bersihkan Tumpukan Kayu Pasca Banjir di Aceh Netizen Geram Usai Tahu Empat Gajah Dikerahkan Untuk Bantu Bersihkan Tumpukan Kayu Pasca Banjir di... Dari viva.co.id 1 1 1 rb,0,0,negatif,0.6993268,0.12279313,0.17788005
Membalas Banjir bandang sumatra 2025 10,1,1,netral,0.104328096,0.7124013,0.18327065
Repost —— Brimob Aceh Bahu Membahu Bersama Bhayangkari Bantu Warga Korban Banjir Yang Sakit Di Nagan Raya NAGAN RAYA – Personel Satuan Brimob Polda Aceh Batalyon C Pelopor bersama Bhayangkari terjun langsung membantu evakuasi seorang warga yang sedang sakit 104,0,0,negatif,0.85145533,0.019808363,0.12873618
"Tanggap Darurat Banjir Aceh, MDB Mifa–BEL Kerahkan Tim Evakuasi dan Salurkan Logistik, bithe.co Tanggap Darurat Banjir Aceh, MDB Mifa–BEL Kerahkan Tim Evakuasi dan Salurkan Logistik “Pada fase tanggap darurat, kami memfokuskan bantuan pada upaya penyelamatan warga dan pemenuhan kebutuhan dasar,” ujar Azizon di Aceh Barat, Senin (22/12/2025). 18",2,2,positif,0.03327493,0.08441867,0.88230634
"Agak kesentil waktu panglima provinsi Anjing bilang warga provinsi Kelinci bisa ngungsi kalau ada dokumen registrasi. Sama aja kayak pejabat sini waktu banjir kemaren, harus bawa KTP dan KK buat nerima bantuan, seolah warga bakal inget buat selamatin dokumen-dokumen itu",0,0,negatif,0.86901313,0.05811591,0.07287105
Hutan udah gundul...datengin banjir bandang baru bertindak...telat goblox Nyawa ratusan manusia sdh melayang sia-sia... Rumah harta benda lenyap... Infrastruktur hancur.... Mundur klean kader2 PSI yg nyarang dikemenhut... KERJA GA PECUSSSS...bikin rakyat susah,0,0,negatif,0.9610755,0.015606698,0.023317825
"Update kondisi bencana nasional di Indonesia per 13 Jan 2026 Bencana banjir di Sumatra (Aceh, Sumut, Sumbar) telah menewaskan 1.180 orang, 145 hilang, dan 238 ribu terdampak. Gempa M7.1 di Kep. Talaud (11 Jan) terkendali tanpa korban signifikan. Pemerintah sedang tangani darurat",0,0,negatif,0.91973776,0.046720285,0.033542026
"Tadi malam hujan deras lagi. Lalu pagi ini, jalanan banjir lagi. Sungai-sungai mulai meluap, teras-teras rumah mulai tergenang. Ya Allah, gapapaaa banget turun hujan karena itu rahmat-Mu. Tapi, tolong jgn hujan banjir lagi 15",0,0,negatif,0.7457606,0.18525234,0.068986975
"Air naik cepat, tapi Polisi Tanggap Bencana justru bergerak lebih cepat mengevakuasi warga yang terjebak. Terimakasih POLRI 1 3",2,2,positif,0.1144235,0.066800915,0.8187756
"JANCUKKK PEMERINTAH JACUKKKK Sumatra sepulau porak poranda, belum bencana nasional, ratusan nyawa hilanggg blookkk, emosi gua asli",0,0,negatif,0.9563545,0.017907668,0.025737878
"Membalas dan 3 lainnya Setidaknya saat itu ditetapkan jadi bencana nasional, dan boleh dpt bantuan Asing, dll. jadi evakuasi korban cepat. Sementara banjir Sumatra ini, korban yg baru Ketahuan 1000an org, dan masih byk lagi korban tertimbun, blm lagi korban akan bertambah karena kurangnya obat2an 2 134",0,0,negatif,0.9495566,0.026439331,0.024004119
Direktorat Tindak Pidana Tertentu Badan Reserse Kriminal Polri menyelidiki temuan kayu gelondongan yang diduga terbawa banjir bandang di wilayah Aceh Tamiang. Kayu-kayu berukuran besar itu berserakan di sekitar puing-puing bangunan yang tersapu banjir bandang. infoPKU 2 266,1,0,negatif,0.48979366,0.43533733,0.07486903
"Membalas dan 9 lainnya Kalo gundulin hutan bikin banjir, nyawa melayang ga biadab ya... 5 173",0,0,negatif,0.9544625,0.024580043,0.020957364
"Untuk mengatasi masalah banjir dan permukaan tanah yang rendah, negara seperti Belanda membangun rumah di atas air agar tetap aman saat muka air naik. Rumah terapung ini mampu menyesuaikan dengan aliran air, sehingga dinilai lebih aman saat terjadi bencana.⁣ ⁣ rumahapung 37",1,1,netral,0.13311644,0.5564985,0.31038505
"Membalas Ente udah berbuat apa buat Aceh, Sumbar sm Sumut.....? 13",1,0,negatif,0.41397512,0.3136066,0.2724183
kunjungi dan bawa bantuan ke Aceh Tamiang. Tamiang adalah daerah terparah kena Bencana Banjir Aceh-Sumatera 2 62 138 1 rb,0,2,positif,0.21993813,0.097644165,0.6824177
"Nantikan Diskusi Interaktif Malam Ini ""Pemerintah wacanakan terapkan sanksi perdata dan pidana terhadap perusahaan perusak lingkungan hidup usai banjir di Utara Sumatera, apa yang harus diperhatikan?"" Narasumber Pkl 23.00 Pakar Hukum Pidana - Dosen Fakultas Hukum (FH)",0,1,netral,0.28995076,0.60230285,0.10774638
"Ikut prihatin bgt liat Kak Sherly kena intimidasi gitu, pdhl niatnya kan biar kita semua makin aware sama bencana di Sumatera. Tapi emang skrg kalo mau kritis hrs siap mental dapet 'teror' gitu ya?",0,0,negatif,0.9019399,0.036200672,0.06185934
"disuruh update barcode pertamina, ud daftar Ulang katanya mobil kenak blaclist... Ini maksudnya apa ya? Ud lah lagi kenak banjir gini kalian bikin ribet aja... Toling solusi 105",0,0,negatif,0.92840344,0.045620065,0.02597652
"Bangun tidur dibuat nangis sama korban banjir di aceh ngomong gini. ""Pengen pulang kerumah, tapi rumah kami udah ga ada"" Damnn, bersyukur lah kalian yang masih bisa tidur dirumah 42",0,0,negatif,0.9273321,0.031239066,0.041428853
"Membalas Di tengah situasi yang penuh tantangan, bantuan ini diharapkan dapat memperkuat harapan, menumbuhkan semangat, serta mendukung proses pemulihan masyarakat agar dapat bangkit secara bertahap. lpbinu nupeduli prayforsumatera prayforaceh 6",2,2,positif,0.018153057,0.030613141,0.95123386
"Respons bencana di Aceh dilakukan secara terpadu melalui sinergi pemerintah, TNI/Polri, relawan, dan masyarakat. Pemerintah Sigap untuk Aceh Sumatra memastikan setiap langkah penanganan berjalan cepat, tepat, dan terkoordinasi. 18",2,2,positif,0.015515364,0.05082878,0.9336558
PERSEKUTUAN RAKYAT KORBAN BANJIR TAPANULI DAN SUMBAGUT bencanaEKOLOGIS SAVEHUTANTAPANULI SAVESUMATERA! 45,0,0,negatif,0.9229548,0.022051457,0.0549937
Menteri Kesehatan Budi Gunadi Sadikin memastikan rehabilitasi rumah tenaga kesehatan (nakes) korban banjir Sumatra akan dituntaskan sebelum Ramadhan 2026. Pemerintah menargetkan para nakes sudah bisa kembali menempati rumah masing-masing agar pelayanan kesehatan berjalan normal Tampilkan lebih banyak 1 1 293,0,0,negatif,0.8884145,0.024665456,0.086919986
"Personel Polisi bersama instansi terkait menyalurkan bantuan perlengkapan sekolah kepada siswa di sekolah darurat Kecamatan Tukka, Kabupaten Tapanuli Tengah, Sumatera Utara. BersamaPulihkanSumatera 14",2,2,positif,0.036190853,0.05261942,0.9111898
"Membalas Kayak mereka ada yang lagi di rumah tiba-tiba banjir dengan cepat jadi harus ngungsi, ada juga yang lagi di jalan dan akhirnya kejebak sampe gak makan seharian. Dengan kondisi nggak makan itu, harus bertaruh nyawa dengan jalan kaki lewat medan yang masih banjir. 1 57",0,0,negatif,0.91398907,0.052094582,0.033916347
"Membalas Kepala BNPB bencana hanya rame di medsos Bahlil Listrik Aceh sudah 97% nyala Zulhas Pencitraan panggul beras Mensos Donasi harus izin Menlu Kita tidak butuh bantuan Asing Bupati Aceh Selatan Umroh Presiden Kelapa Sawit juga pohon, ada daunnya IndonesiaEmas2045 84",0,0,negatif,0.649089,0.091880806,0.25903016
"Akun parodi Membalas “Kami sudah jelaskan tujuan ke Aceh & membawa bantuan. Dokumen kendaraan ada, tapi tetap dipersulit,” ujarnya. Situasi semakin menekan ketika muncul ucapan petugas yang dinilai bernada ancaman. “Dia bilang, ‘perjalanan masih jauh, mau aman nggak?’,” ungkap Rizki. 1 1 13",0,0,negatif,0.609937,0.102557704,0.28750533
"PRAY FOR SUMATRA Bencana banjir bandang telah melanda Sumatera, tepatnya di wilayah Sibolga, Medan, Padang, dan Aceh pada 24–26 November 2025. Hujan deras yang mengguyur selama beberapa hari menyebabkan meluapnya sungai dan merendam pemukiman warga. Dampak yang ditimbulkan 👇 doa",1,1,netral,0.40002087,0.52854204,0.07143712
Membalas SEGERA TETAPKAN JADI BENCANA NASIONAL AllEyesOnSumatera PrayForSumatera 1 1 72,2,2,positif,0.22874051,0.3853878,0.38587168
Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional - Click to see also ☛ Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional Dari thinkmedio.com 18,2,1,netral,0.06313714,0.65842974,0.2784331
