id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason,need_review,arah,kategori,kategori_manual
5562,"Peduli Lindungi Sumatera Yuk bantu saudara kita di Sumatera! Bencana datang tanpa diduga, tapi kebaikan kita bisa datang kapan saja. Sisihkan sedikit rezeki untuk korban bencana Sumatera Dana, Pakaian, Dll Donasi akan disalurkan melalui Yayasan Asar Humanity #PrayForSumatera 2 6 505",negatif,0,positif,95,Mengajak untuk berdonasi dan menunjukkan semangat membantu.,True,negatif -> positif,Sarkasme,
5567,"Innalillahi wa inna ilaihi raji’un.⁠ ⁠ Kami turut berduka yang sedalam-dalamnya atas musibah banjir bandang yang terjadi di Aceh dan Sumatera.⁠ Semoga Allah memberikan kekuatan, kesabaran, dan perlindungan kepada semua saudara kita yang sedang diuji.⁠ ⁠ #PrayForAcehSumatera 1 40",negatif,0,positif,95,"Mengungkapkan belasungkawa, empati, dan doa untuk korban.",True,negatif -> positif,Lainnya,
5588,"Humanis,,relawan yang tergabung dalam Jaringan pendukung Anies Baswedan ukut salurkan bantuan pada korban banjir Aceh dan Sumatera 3 4 440",negatif,0,netral,90,Laporan faktual tentang penyaluran bantuan oleh relawan.,True,negatif -> netral,Lainnya,
5606,"Anies Mendongeng untuk Anak Korban Banjir di Aceh, Tenda Pengungsian Pecah gelora.co Anies Mendongeng untuk Anak Korban Banjir di Aceh, Tenda Pengungsian Pecah GELORA.CO - Mantan Gubernur DKI Jakarta sekaligus eks Calon Presiden Anies Baswedan mendongeng di tenda pengungsian anak korban banjir Aceh... 3 12 1 rb",negatif,0,positif,90,Menggambarkan tindakan positif berupa hiburan dan dukungan moral untuk anak-anak korban banjir.,True,negatif -> positif,Lainnya,
5608,"Membalas @lalaayeyeyee dan @ridwanadit Fakta menunjukkan MBG tidak memakai dana penanggulangan bencana, tetapi lebih dahulu hadir membawa makanan bagi korban banjir di Aceh sebagai kerja nyata yang nyata manfaatnya #LanjutkanMBG 28",negatif,0,positif,90,Memuji tindakan nyata dan bermanfaat dalam memberikan bantuan kepada korban banjir.,True,negatif -> positif,Mixed sentiment,
5640,"Pemulihan pasca banjir dan longsor di Aceh, Sumut, dan Sumbar terus dipercepat. Pemerintah terus bergerak mendistribusikan logistik, mendirikan shelter, serta mengoperasikan dapur umum di wilayah terdampak banjir. Simak selengkapnya di video berikut. 21 9 36 1 rb",positif,2,netral,95,Memberikan informasi faktual tentang upaya pemulihan dan bantuan pemerintah.,True,positif -> netral,Lainnya,
5643,Terimakasih Kepada Seluruh Masyarakat Abdya terkhusus nya Bupati Abdya yang telah menyalurkan Bantuan untuk Korban Banjir di Kabupaten Aceh Timur 35,negatif,0,positif,95,Mengungkapkan terima kasih atas penyaluran bantuan kepada korban banjir.,True,negatif -> positif,Sarkasme,
5655,BRIMOB BAGI-BAGI MASKER KEPADA KORBAN BANJIR DI ACEH TAMIANG 39,negatif,0,netral,90,Laporan faktual tentang pembagian masker kepada korban banjir.,True,negatif -> netral,Lainnya,
5681,"Menteri Dalam Negeri Tito Karnavian akhirnya mengambil langkah tegas soal polemik Bupati Aceh Selatan Mirwan MS yang kedapatan umrah di tengah warganya dilanda banjir. Mirwan resmi dinonaktifkan sementara selama tiga bulan karena pergi ke luar negeri tanpa izin. Tito menegaskan, Tampilkan lebih banyak 87",negatif,0,netral,90,Laporan faktual tentang tindakan disipliner terhadap pejabat terkait bencana.,True,negatif -> netral,Lainnya,
5682,Terungkap! PT THL yang Dituding Pemicu Banjir Aceh Berelasi dengan Bank BSI - Terungkap! PT THL yang Dituding Pemicu Banjir Aceh Berelasi dengan Bank BSI Dari gelora.co 46,negatif,0,netral,85,Memberikan informasi faktual tentang tuduhan penyebab banjir.,True,negatif -> netral,Lainnya,
5706,Mirwan MS Dicopot dari Bupati Aceh Selatan Gegara Umrah Saat Banjir Mirwan MS Dicopot dari Bupati Aceh Selatan Gegara Umrah Saat Banjir - Kabar Fajar Dari kabarfajar.com 17,negatif,0,netral,90,Laporan faktual tentang pencopotan jabatan bupati terkait bencana.,True,negatif -> netral,Lainnya,
5727,"Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. #Ekonomi #AdadiKompas kompas.id Masih Banyak Lokasi Terisolasi, Pemulihan Listrik di Aceh Lebih Lama Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. 35",negatif,0,netral,90,Memberikan informasi faktual tentang tantangan dalam pemulihan infrastruktur listrik.,True,negatif -> netral,Sarkasme,
5734,Presiden Prabowo setujui subsidi 60juta untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat 2 443,negatif,0,positif,95,Memberikan informasi positif tentang persetujuan subsidi untuk pembangunan rumah korban banjir.,True,negatif -> positif,Informational,
5747,Doa untuk saudara kita korban bencana banjir sumatera barat sumatra Utara Aceh 26,negatif,0,positif,95,Mengungkapkan doa dan dukungan untuk korban bencana.,True,negatif -> positif,Lainnya,
5752,"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9",positif,2,netral,90,Laporan faktual tentang arahan presiden mengenai prioritas penanganan bencana.,True,positif -> netral,Lainnya,
5797,"Dalam Instagram miliknya, Irish Bella dan suami, Haldy Sabri, menyalurkan bantuan bertahap untuk korban banjir dan longsor di Sumatera dan Aceh. Irish Bella dan Suami Beri Bantuan Bertahap untuk Korban Banjir-Longsor Sumatera Dari hot.detik.com 248",negatif,0,netral,90,Laporan faktual tentang penyaluran bantuan oleh figur publik.,True,negatif -> netral,Lainnya,
5820,"Berkas Kompas hari ini mengangkat soal bencana ekologis di tanah Sumatra. Menurut Badan Nasional Penanggulangan Bencana, dalam bencana banjir di Sumatera Utara, Sumatera Barat, dan Aceh, ada 52 kabupaten/kota terdampak. Laporan lain menunjukkan 157,6 ribu rumah dilaporkan rusak. Tampilkan lebih banyak 1 1 1 rb",negatif,0,netral,95,Menyajikan informasi faktual mengenai dampak bencana banjir tanpa emosi.,True,negatif -> netral,Informational,
5827,"Kondisi itu juga dialami masyarakat di Gampong Alue Limeng yang juga ada sejumlah rumah warga rusak dampak banjir dan juga sudah mengungsi ke masjid, #Kunjungi #Korbanbanjir #AnggotaDPRK #Bireuen Anggota DPRK Adnen Nurdin Turun Ke Alue Limeng Dan Sarah Sirong Jaya - Serambinews.com Dari aceh.tribunnews.com 56",negatif,0,netral,90,Melaporkan kerusakan rumah dan pengungsian warga akibat banjir secara faktual.,True,negatif -> netral,Lainnya,
5830,"Jembatan Gantung Simpang Mulia Tinggal Fondasi, Saksi Bisu Dahsyatnya Banjir Menerjang Bireuen Akibat banjir bandang, selain jembatan terputus, 23 unit rumah warga juga dihantam banjir. Jembatan Gantung Simpang Mulia Tinggal Fondasi, Saksi Bisu Dahsyatnya Banjir Menerjang Bireuen -... Dari aceh.tribunnews.com 26",netral,1,negatif,95,Menggambarkan kerusakan parah pada infrastruktur dan rumah warga akibat banjir.,True,netral -> negatif,Lainnya,
5856,TNI AD Dirikan Pos Kesehatan Terpadu untuk Korban Banjir di Aceh ronajateng.com TNI AD Dirikan Pos Kesehatan Terpadu untuk Korban Banjir di Aceh - Rona Jateng TNI Angatan Darat Dirikan Pos Kesehatan Terpadu untuk Korban Banjir di Aceh-sumatera Senin 8 Desember 2025 1 14,negatif,0,positif,95,Melaporkan pendirian pos kesehatan untuk membantu korban banjir.,True,negatif -> positif,Lainnya,
5879,"Dari posko sederhana di sisi masjid pinggir sawah, setidaknya sudah 2 ton beras sudah tersalurkan ke lintas barat Aceh. Kawasan ini ada 25 ribu terdampak banjir, 46 sekolah rusak, 4 fasilitas kesehatan, 1.807 yang juga rusak. 4 14 37 8 rb",negatif,0,netral,85,Melaporkan penyaluran bantuan dan data kerusakan akibat banjir secara faktual.,True,negatif -> netral,Lainnya,
5893,Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. #AcehTamiang #BanjirAceh #EvakuasiBanjir #InfoAceh #TanggapBencana 1 287,negatif,0,netral,80,Memberikan informasi faktual mengenai situasi pasca banjir dan upaya pencarian korban.,True,negatif -> netral,Kritik,
5899,"Electrizen Banjir dan longsor yang terjadi di wilayah Sibolga, Tapanuli Selatan, Tapanuli Tengah dan Tapanuli Utara memutus akses jalan sehingga menjadi tantangan dalam proses pemulihan listrik. Namun, hal tersebut tidak mematahkan semangat personel PLN 37",negatif,0,netral,80,Melaporkan tantangan pemulihan listrik akibat bencana namun juga semangat personel PLN.,True,negatif -> netral,Apresiasi,
5914,"Penyaluran bantuan kepada wilayah terdampak banjir di Sumatera Utara dan Aceh terus di lakukan. Salah satunya adalah bantuan dari TNI yang distribusikan bantuan ke daerah terisolasi di Desa Mardame, Tapanuli Tengah. Sumber video @KompasTV 2 18 45 1 rb",negatif,0,positif,95,Melaporkan penyaluran bantuan kepada wilayah terdampak banjir.,True,negatif -> positif,Lainnya,
5973,Semangat TPL langsung turun tangan membantu kebutuhan para korban bencana banjir di Tapanuli Sumatera Utara salut 35,negatif,0,positif,95,Mengungkapkan apresiasi terhadap bantuan yang diberikan kepada korban banjir.,True,negatif -> positif,Apresiasi,
6010,"Bukti Kesetiaan Satuan Brimob Polda Riau pada Kemanusiaan, Satuan Brimob Polda Riau bersama Basarnas menemukan Jenazah Samsimar Korban Akibat Bencana Banjir yang terdampak di Kampung Tanjung, Kecamatan Palembayan, Kabupaten Agam Wilayah Provinsi Sumatera Barat, 2 114",negatif,0,positif,80,"Mengapresiasi kesetiaan Brimob dalam menemukan korban banjir, meskipun dalam konteks yang menyedihkan.",True,negatif -> positif,Lainnya,
6034,"Mahasiswa Riau Terbang ke Sumbar, Bantu Trauma Healing Korban Banjir sumut.idntimes.com Mahasiswa Riau Terbang ke Sumbar, Bantu Trauma Healing Korban Bencana Sebanyak 30 orang yang tergabung dalam Himpunan Mahasiswa Psikologi Indonesia (HIMPSI) Provinsi Riau turun ke Provinsi Sumatra Barat (Sumbar), tepatnya di Kabupaten Agam 50",negatif,0,positif,95,Melaporkan bantuan trauma healing untuk korban banjir oleh mahasiswa.,True,negatif -> positif,Lainnya,
6047,semangat saudara saudara yg terkena banjir turut berduka dan terimakasih untuk para Tim Trauma Healing Polda Riau diturunkan untuk BKO dengan cepat #polri #PolriPeduli #PeduliBencana #PrayForSumatera 2 2 40,negatif,0,positif,95,"Mengungkapkan semangat, duka, dan terima kasih atas bantuan trauma healing.",True,negatif -> positif,Sarkasme,
6081,"Pemerintah melalui Kementerian Lingkungan Hidup/Badan Pengendalian Lingkungan Hidup (KLH/BPLH) mengambil tindakan tegas pasca banjir besar dan longsor di Kabupaten Tapanuli Selatan, Sumatera Utara. Menteri Lingkungan Hidup, Hanif Faisol Nurofiq mengatakan, bahwa tiga perusahaan, Tampilkan lebih banyak 1 340",positif,2,netral,85,Melaporkan tindakan tegas pemerintah pasca bencana banjir dan longsor.,True,positif -> netral,Lainnya,
6099,"Segenap Keluarga Besar BRMP Ruminansia Kecil turut berduka atas bencana banjir dan tanah longsor di Tapanuli Selatan, Tapanuli Tengah, Sibolga, dan wilayah Sumatera. Doa terbaik untuk saudara di sana, semoga diberi keselamatan dan ketabahan dalam menghadapi musibah ini 130",negatif,0,positif,95,Mengungkapkan duka cita dan doa terbaik untuk korban bencana.,True,negatif -> positif,Lainnya,
6161,"demn, ternyata ibu laundry biasa aku satu tapanuli 6",negatif,0,netral,100,Tweet tidak relevan dengan topik banjir atau bencana di Sumatra.,True,negatif -> netral,Lainnya,
6172,"Akun parodi Membalas @King_SpeakUp Jika dilihat dari citra satelit, perubahan lahan di wilayah Tapanuli Utara, Sumatera Utara terekam sangat jelas. Pembabatan hutan di wilayah tersebut disinyalir menjadi salah satu penyebab banjir bandang di Tapanuli dan sekitarnya. 1 2 93",negatif,0,netral,95,Menyampaikan informasi faktual mengenai penyebab banjir.,True,negatif -> netral,Lainnya,
6173,"(Bukan Bencana Nasional) Akses jalan terendam banjir dan listrik padam. Nenek dan keluarga gue yg lain juga msh bisa dievakuasi. Alhamdulillah. Semoga buat saudara dan keluarga lain yg berada di lokasi Sumatra,Sumbar, Sibolga, Tapanuli dan Aceh bisa segera dievakuasi. #Pray 147",netral,1,positif,90,Mengungkapkan doa dan harapan untuk keselamatan korban bencana.,True,netral -> positif,Apresiasi,
6203,"Membalas @BudiBukanIntel Banyak akses jalan tertimbun Longsor atau rusak struktur. Kemarin waktu investigasi, jalan dari Silangit menuju sibolga saja ada 10 lebih titik longsor dengan lebar 10-30 meter. Meanwhile kalau dropping heli pun mesti tau akan di drop dimana2nya 3 2 31 14 rb",negatif,0,netral,90,Menyampaikan informasi faktual tentang kerusakan infrastruktur dan tantangan logistik.,True,negatif -> netral,Lainnya,
6247,"Membalas @huhhh192 Ente udah berbuat apa buat Aceh, Sumbar sm Sumut.....? 13",netral,1,negatif,85,Pertanyaan retoris yang menyiratkan kritik atau tuntutan.,True,netral -> negatif,Lainnya,
6249,"Membalas @abu_waras Kenapa gubernur² pada berbondong² ke Aceh, Sumut Sumbar? Alangkah baiknya donasi² yg dikumpulkan pemda² diserahkan ke negara atau kemensos... biarlah gubernur tetap tinggal di provinsi masing² yg jg msh ada bencana di daerahnya sendiri... nggak usah ikut rempong... 1 3 634",netral,1,negatif,90,Mengkritik tindakan para gubernur dan menyarankan penanganan donasi yang berbeda.,True,netral -> negatif,Lainnya,
6255,"Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar cnbcindonesia.com Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar BNPB melaporkan 964 korban meninggal akibat banjir dan tanah longsor di Aceh, Sumut, dan Sumbar. Total pengungsi mencapai 894.101 orang. 210",negatif,0,netral,95,Menyampaikan laporan faktual mengenai jumlah korban bencana.,True,negatif -> netral,Informational,
6303,"Membalas @DivHumas_Polri Beneran deh, kerjasama pak polisi sama PLN bikin hidup di Sumbar normal balik 29",negatif,0,positif,95,Mengapresiasi kerja sama pihak berwenang dalam pemulihan.,True,negatif -> positif,Lainnya,
6388,"IPB University bersama Persatuan Alumni Pelajar dan Mahasiswa Minang (PAPMM) mengadakan kegiatan kemanusiaan ""marandang basamo"" dengan memproduksi satu ton rendang daging untuk disalurkan kepada korban bencana banjir bandang dan longsor di Aceh, Sumut, dan Sumbar. Wakil Rektor Tampilkan lebih banyak 3 3 589",negatif,0,positif,95,Melaporkan kegiatan kemanusiaan dan penyaluran bantuan.,True,negatif -> positif,Lainnya,
6415,"10 Fakta Mengejutkan Operasi Besar TNI di Aceh, Sumut dan Sumbar yang Tak Banyak Diketahui Publik zonajakarta.com 10 Fakta Mengejutkan Operasi Besar TNI di Aceh, Sumut dan Sumbar yang Tak Banyak Diketahui Publik -... Fakta lengkap keterlibatan TNI dalam penanganan bencana di Aceh, Sumut, dan Sumbar, dari udara, laut, hingga darat secara maksimal. 1 11",netral,1,positif,90,Menyoroti dan mengapresiasi keterlibatan maksimal TNI dalam penanganan bencana.,True,netral -> positif,Lainnya,
6426,Zulhas: Pasokan pangan di Aceh-Sumut-Sumbar dikuatkan dua kali lipat Zulhas: Pasokan pangan di Aceh-Sumut-Sumbar dikuatkan dua kali lipat Dari elshinta.com 1 453,netral,1,positif,90,Menyampaikan informasi tentang penguatan pasokan pangan untuk daerah terdampak.,True,netral -> positif,Lainnya,
6447,"#TPPPeduliBencanaSumatera2025 Bencana alam melanda Provinsi Aceh, Sumbar dan Sumut, TPP bergerak #KemendesPDTPeduliBencana #DariTPPUntukSumatera #TPPPeduliBencana #DonasiPendampingDesa #PendampingDesaPeduliIndonesia @prabowo @YandriSusanto @ArizaPatria @KerjaSeskabRI 19",netral,1,positif,95,Melaporkan gerakan dan kepedulian organisasi dalam membantu korban bencana.,True,netral -> positif,Lainnya,
6451,"Gubernur Sultra Andi Sumangerukka menyalurkan bantuan sebesar Rp1,5 miliar untuk korban bencana di tiga daerah Sumatra, yakni Provinsi Aceh, Sumut, dan Sumbar. Gubernur Sultra salurkan Rp1,5 miliar untuk korban bencana di Sumatra Dari antaranews.com 1 558",negatif,0,positif,95,Melaporkan penyaluran bantuan finansial untuk korban bencana.,True,negatif -> positif,Lainnya,
6485,"Menteri UMKM Maman Abdurrahman menegaskan rencana penghapusan utang KUR bagi korban bencana di Aceh, Sumut, dan Sumbar. Koordinasi dengan bank segera dilakukan. Pemerintah Mau Hapus Utang UMKM Terdampak Bencana, Skema Masih Dibahas Dari finance.detik.com 182",negatif,0,positif,95,Menyampaikan rencana bantuan pemerintah berupa penghapusan utang.,True,negatif -> positif,Sarkasme,
6489,"Polda Jatim resmi memberangkatkan bantuan sosial untuk warga terdampak banjir bandang & longsor di Aceh, Sumut, dan Sumbar. Bencana di Sumatera menjadi duka kita bersama. #tvri #tvrijatim 73",negatif,0,positif,95,Melaporkan pengiriman bantuan sosial dan menunjukkan empati.,True,negatif -> positif,Lainnya,
6491,Membalas @MiRV19Kft dan @BudiBukanIntel Di sumbar justru daerah dataran tinggi yang paling parah dampaknya 1 17,negatif,0,netral,90,Menyampaikan informasi faktual mengenai dampak bencana di suatu wilayah.,True,negatif -> netral,Sarkasme,
6526,"Df pengiriman JNE lagi gratis ongkir untuk korban bencana di Aceh, sumut, sumbar, dan sekitarnya, yuk yang punya rezeki lebih bisa langsung kirim barang atas nama kita ke jne cabang utama terdekat kita, ayo tanam kan rasa empati kita ke sudara yang lagi kesusahan disana 3 702",negatif,0,positif,95,Menginformasikan layanan bantuan dan mengajak masyarakat untuk berdonasi.,True,negatif -> positif,Lainnya,
6580,bantuan bencana banjir bandang sumbar. #BanjirBandangSumbar #PrayForSumbar #BantuanUntukSumbar #PeduliSumbar #OpenDonasiSumbar #SumbarKuat #BantuKorbanBanjir #IndonesiaPeduli #AksiKemanusiaan #DonasiBanjir #KotaPadang #Nanggalo #GurunLaweh 1 8,netral,1,positif,98,"Seruan untuk bantuan dan kepedulian, serta doa untuk korban banjir.",True,netral -> positif,Lainnya,
6601,"FKep dan FK USU beri respons tanggap bencana di berbagai wilayah Sumatera Utara, seperti sembako, logistik, obat-obatan, layanan kesehatan. USU Turun Tangan! Kolaborasi FKep dan FK Beri Respons Tanggap Bencana di Sumatera Utara Dari zcampus.indozone.id 205",netral,1,positif,98,Melaporkan respons tanggap bencana dan bantuan yang diberikan oleh institusi.,True,netral -> positif,Lainnya,
6610,Benarkah Pernyataan Jenderal TNI Tak Ada Penggundulan Hutan di Sumatera Utara? #penggundulanhutan #sumut #banjirsumatra #eksplainer #cekfakta #cekfaktatempo Benarkah Pernyataan Jenderal TNI Tak Ada Penggundulan Hutan di Sumatera Utara? Dari tempo.co 30,negatif,0,netral,90,Pertanyaan faktual untuk cek fakta terkait penyebab banjir tanpa emosi kuat.,True,negatif -> netral,Lainnya,
6627,"GB sederhana M5.4 berlaku di Luar Pantai Barat Sumatera Utara pada 3:02 petang, 9 Disember 2025. Pusat gempa bumi terletak 2.5° dan 95.9° T kedalaman 60 km. 32km Selatan dari Simeulue,Indonesia. Tiada ancaman tsunami kepada Malaysia. #gempabumiMETMalaysia #mygempa.met.gov.my 25 42 5 rb",negatif,0,netral,98,Laporan faktual mengenai kejadian gempa bumi tanpa emosi.,True,negatif -> netral,Lainnya,
6637,"Mendag Budi Santoso memastikan stok kebutuhan pangan di Aceh, Sumatera Utara, dan Sumatera Barat sebenarnya cukup dan bahkan ada yang surplus (daging/telur). Sayangnya, pasokan ini terkendala parah. Masalah utama saat ini adalah akses dan distribusi karena infrastruktur banyak Tampilkan lebih banyak 2 21",negatif,0,netral,90,Memberikan informasi faktual tentang ketersediaan pangan dan kendala distribusi.,True,negatif -> netral,Sarkasme,
6672,"Akun parodi GUYS yang pake provider Telkomsel dan punya banyak poin, daripada hangus nanti tanggal 31 Desember 2025, mending pointnya ditukar jadi donasi untuk korban bencana Aceh, Padang & Sumatera Utara. Semoga bisa sedikit membantu korban di sana 1 2 368",negatif,0,positif,98,Ajakan untuk berdonasi dan harapan agar bantuan dapat meringankan korban bencana.,True,negatif -> positif,Lainnya,
6677,"Presiden Prabowo Subianto mengalokasikan Rp 4 miliar per kabupaten/kota terdampak bencana banjir di Aceh, Sumatera Utara, dan Sumatera Barat. Anggaran tersebut dikhususkan untuk kebutuhan warga, terutama bayi dan perempuan. Menteri Dalam Negeri Tito Karnavian menjelaskan daerah Tampilkan lebih banyak 2 780",netral,1,positif,95,Berita tentang alokasi bantuan dana dari pemerintah untuk korban bencana.,True,netral -> positif,Lainnya,
6715,"Perjalanan Hari Ke-3 armada bakti sosial Polda Sumsel menuju ""Sumatera Utara"" saat melintas kantor bupati labuhan batu jalan lintas Sumatra Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : Call Center : 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" #musisatu Tampilkan lebih banyak 74",negatif,0,positif,95,Melaporkan kegiatan bakti sosial dan menawarkan bantuan polisi kepada masyarakat.,True,negatif -> positif,Kritik,
6716,Membalas @mazzini_gsp Contohnya membangun fasilitas untuk pencegahan banjir & longsor di Jabar yang KDM tahu sendiri bakal terjadi tiap tahunan. KDM tetap lanjut ke Sumsel dan Aceh dan dalih banjir & longsor di Jabar itu terjadi tiap tahun seolah cukup diurus anak buah di sana. 1 6 5 rb,netral,1,negatif,90,Mengandung kritik terhadap prioritas penanganan bencana dan kurangnya perhatian.,True,netral -> negatif,Lainnya,
6736,"Bantuan Bencana Alam Sumatera Oleh Sat Brimob Polda Sumsel Mengirimkan Tim Mobil Dapur Lapangan Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : Call Center : 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" #musisatu #kapoldasumsel #humaspoldasumsel Tampilkan lebih banyak 2 1 39",negatif,0,positif,98,Melaporkan bantuan yang diberikan dan kesiapan polisi untuk melayani masyarakat.,True,negatif -> positif,Kritik,
6756,"Cekcok Lahan Keluarga, Pria di Mura Tewas Dibacok Sepupu Depan Istri Cekcok Lahan Keluarga, Pria di Mura Tewas Dibacok Sepupu Depan Istri Dari sumsel.idntimes.com 18",negatif,0,netral,95,Berita faktual tentang kejadian kriminal yang tidak terkait dengan sentimen banjir.,True,negatif -> netral,Lainnya,
6761,"Ditpolairud Polda Sumsel Gelar Salat Gaib, Istighosah, dan Doa Bersama untuk Korban Bencana Alam di Aceh, Sumut, dan Sumbar Sekaligus Peringati HUT ke-75 Polairud Ditpolairud Polda Sumsel menggelar rangkaian kegiatan religius berupa salat gaib, istighosah, dan doa bersama untuk Tampilkan lebih banyak 1 55",negatif,0,positif,98,Melaporkan kegiatan doa bersama untuk korban bencana alam.,True,negatif -> positif,Lainnya,
6793,"air sudah naik ke jalanann, dah banyak masuk rumah orang hikddd stay safe guys 5",positif,2,negatif,90,Ungkapan kesedihan dan kekhawatiran karena air banjir sudah masuk rumah.,True,positif -> negatif,Lainnya,
6798,"Debit Bendung Katulampa naik saat hujan guyur Bogor, Jawa Barat, sejak Jumat (5/12) siang. Warga di sepanjang aliran Sungai Ciliwung diminta waspadai banjir Pelaksana Bendung Katulampa Andi Sudirman di Kota Bogor, melaporkan Tinggi Muka Air (TMA) mencapai 90 centimeter Tampilkan lebih banyak 1 2 476",negatif,0,netral,95,Laporan faktual tentang kenaikan debit air dan peringatan kewaspadaan.,True,negatif -> netral,Lainnya,
6831,"Air belum pada surut, rumah belum pada bersih, udah dihantam lagii. Air pada naik lagi di Medan 3 3 240",netral,1,negatif,95,Ungkapan frustrasi dan kesedihan karena banjir yang belum surut kembali naik.,True,netral -> negatif,Sarkasme,
6849,Membalas @vienahartjes Intinya melihat kejadian di daerah sumatra cukup membuat kami aga waspada karena air semakin naik… pray for alam indonesia 22,netral,1,negatif,85,Ungkapan kewaspadaan dan kekhawatiran terhadap kenaikan air banjir.,True,netral -> negatif,Lainnya,
6866,"ketika air naik dan akses terputus, Bantuan Pelayanan Polri menjadi garda terdepan, membantu distribusi logistik bagi korban banjir di sumatra, kepedulian selalu menemukan jalan #BersamaPulihKembali 29",negatif,0,positif,98,Mengapresiasi peran Polri sebagai garda terdepan dalam membantu distribusi logistik.,True,negatif -> positif,Lainnya,
6935,Salah satu kab Aceh Tamiang terdampak musibah banjir dari 12 kecamatan cuma 2 kecamatan yg sdh bsa di lalui ..10 kecamatan lgi blm di evakuasi.. Aceh Tamiang 8 17 448,netral,1,negatif,90,Laporan tentang dampak parah banjir dan kesulitan evakuasi di banyak kecamatan.,True,netral -> negatif,Lainnya,
6965,Kepala Pusat Penerangan Mabes TNI Mayjen TNI Freddy Ardianzah mengatakan pihaknya akan memberikan penghargaan berupa kenaikan pangkat kepada tiga prajurit yang gugur saat berupaya mengevakuasi korban banjir dan tanah longsor di Sumatera Barat antaranews.com TNI naikan pangkat prajurit yang gugur saat evakuasi warga di Sumbar Kepala Pusat Penerangan (Kapuspen) Mabes TNI Mayjen TNI (Mar) Freddy Ardianzah mengatakan pihaknya akan memberikan penghargaan berupa kenaikan pangkat kepada ... 1 499,negatif,0,positif,95,Berita tentang penghargaan kenaikan pangkat bagi prajurit yang gugur saat evakuasi korban.,True,negatif -> positif,Lainnya,
6990,"Membalas @detiksumut_ ""Proses evakuasi, pencarian korban, dan penanganan pengungsi masih terus berlangsung. Nanti kalau ada perkembangan, kita kabari bang,"" kata Suyatno. Petugas gabungan dari Basarnas, TNI-Polri, BPBD, dan relawan terus melakukan pencarian.​ #bencanaalam #longsor #sibolga #banjir 1 83",positif,2,netral,95,"Laporan faktual mengenai proses evakuasi, pencarian, dan penanganan pengungsi yang sedang berlangsung.",True,positif -> netral,Sarkasme,
6999,"Banjir di Sumatera, PGN kirim tim via jalur laut untuk evakuasi & distribusi bantuan. 35 orang sudah selamat. Perusahaan peduli bencana Aceh, Sumut dan Sumbar serta lainnya. #BanjirSumatera #PGN #Evakuasi #update #news #seketika seketika.com PGN Selamatkan Korban Banjir Sumatera: 35 Warga Dievakuasi Via Jalur Laut - seketika.com PGN kerahkan tim dan kapal bantu evakuasi korban banjir di Sumatera, distribusi logistik & pasang jaringan satelit untuk komunikasi darurat. 106",negatif,0,positif,98,Melaporkan upaya evakuasi dan distribusi bantuan oleh perusahaan serta keberhasilan penyelamatan korban.,True,negatif -> positif,Informational,
7005,"Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim Tampilkan lebih banyak 1 5 9 137",negatif,0,positif,85,Menggambarkan perjuangan tim SAR yang gigih dalam menghadapi tantangan evakuasi.,True,negatif -> positif,Mixed sentiment,
7073,"Pada hari kedua ini, pemerintah terus mengerahkan helikopter ke berbagai titik untuk distribusi bantuan logistik dan evakuasi di wilayah terdampak bencana banjir di Aceh, Sumatera Barat, dan Sumatera Utara. #BantuanBencanaAlam #DistribusiBantuanLogistik #WilayahTerdampakBencana Tampilkan lebih banyak 12 60 134 85 rb",positif,2,netral,95,Memberikan informasi faktual tentang upaya pemerintah dalam distribusi bantuan dan evakuasi.,True,positif -> netral,Lainnya,
7178,"Penanganan Bencana Sumatra di Bidang Pendidikan Halo, #SahabatBahasa dan #SobatBelajar! Bencana banjir dan longsor yang melanda Sumatra berdampak signifikan terhadap layanan pendidikan. 1 28",negatif,0,netral,90,Memberikan informasi faktual tentang dampak bencana terhadap layanan pendidikan.,True,negatif -> netral,Lainnya,
