id,text,text_with_emoticon,sentimen,label,created_at,keyword
4740,"Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada  awak helikopter TNI Angkatan Udara yang mengantar logistik.   + #Banjir #Aceh ##Cut 2 26 58 7 rb","Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + #Banjir #Aceh ##Cut 2 26 58 7 rb",positif,2,2025-12-26,#banjir
8583,"Ya, banjir Sumatra Utara November 2025 menewaskan >170 jiwa. WALHI tuding deforestasi oleh perusahaan seperti PT TPL picu bencana, dengan kayu gelondongan sebagai bukti. Pemerintah sebut siklon tropis penyebab utama, tapi DPR dan WALHI desak investigasi mendalam. Kemenhut janji","Ya, banjir Sumatra Utara November 2025 menewaskan >170 jiwa. WALHI tuding deforestasi oleh perusahaan seperti PT TPL picu bencana, dengan kayu gelondongan sebagai bukti. Pemerintah sebut siklon tropis penyebab utama, tapi DPR dan WALHI desak investigasi mendalam. Kemenhut janji",netral,1,2025-11-29,Penyebab Banjir Sumatra
5444,Dari Depok-Sleman siap meluncur ke Sumatera.  @PKSejahtera   @pksdiy   @PKSSleman_DIY  #pkspeduli #pksdekat #PrayForSumatera 1 1 38,Dari Depok-Sleman siap meluncur ke Sumatera. @PKSejahtera @pksdiy @PKSSleman_DIY #pkspeduli #pksdekat #PrayForSumatera 1 1 38,positif,2,2025-12-07,#PrayForSumatera
3752,"Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar sumsel.idntimes.com Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar Kantor SAR Palembang menerjunkan 15 personel untuk membantu proses evakuasi pasca banjir dan longsor yang terjadi di Sumatra Barat (Sumbar). Tak hanya personel, SAR Palembang turut mengirim peralatan 36","Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar sumsel.idntimes.com Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar Kantor SAR Palembang menerjunkan 15 personel untuk membantu proses evakuasi pasca banjir dan longsor yang terjadi di Sumatra Barat (Sumbar). Tak hanya personel, SAR Palembang turut mengirim peralatan 36",positif,2,2025-12-01,Sumsel
2513,"Viral Evakuasi Ibu Hamil di Padang Jelang Lahiran, Jalan Putus Akibat Banjir  Salurkan bantuan antum ke: * BSI 7800-000-658  Konfirmasi Transfer : * ⁠⁠0859-2340-0001 (Admin Little Project)   Mari follow   @littleproject .idn  #PrayForSumatera #BencanaSumatera #BanjirAceh 1 63","Viral Evakuasi Ibu Hamil di Padang Jelang Lahiran, Jalan Putus Akibat Banjir Salurkan bantuan antum ke: * BSI 7800-000-658 Konfirmasi Transfer : * ⁠⁠0859-2340-0001 (Admin Little Project) Mari follow @littleproject .idn #PrayForSumatera #BencanaSumatera #BanjirAceh 1 63",positif,2,2025-12-18,banjir Padang
4986,"Membalas  @tekarok007   @konohaberjuang  dan  @HettyPraba Telek, termul nya bisa nya nyari kambing hitam.. Udah diam aja kalau emang ga bisa berempati sm korban banjir Sumatera..    Tahu sih memang lagi kerja mengalihkan perhatian ya krn junjungan nya ada andil sm banjir itu.. 1 62","Membalas @tekarok007 @konohaberjuang dan @HettyPraba Telek, termul nya bisa nya nyari kambing hitam.. Udah diam aja kalau emang ga bisa berempati sm korban banjir Sumatera.. Tahu sih memang lagi kerja mengalihkan perhatian ya krn junjungan nya ada andil sm banjir itu.. 1 62",negatif,0,2025-11-30,banjir lagi ya
7281,"Kepala Basarnas RI, Marsdya TNI Mohammad Syaf'i melaporkan total 974 korban jiwa meninggal dan 298 orang masih dalam pencarian dunia akibat bencana banjir bandang dan tanah longsor di Sumatera. #banjirBandang #Basarnas #BNPB 36","Kepala Basarnas RI, Marsdya TNI Mohammad Syaf'i melaporkan total 974 korban jiwa meninggal dan 298 orang masih dalam pencarian dunia akibat bencana banjir bandang dan tanah longsor di Sumatera. #banjirBandang #Basarnas #BNPB 36",negatif,0,2025-12-09,BNPB
1641,Membalas  @Franken_blues  dan  @gibran_tweet bagusnya sama kami juga pendamping desa Sumut yg di PHK sepihak setelah kami kena banjir sumut ada sebanyak 1.150 orang di PHK  @bpsdmkemendesa   akhir 2025 dengan sk no 733  1 1 26,Membalas @Franken_blues dan @gibran_tweet bagusnya sama kami juga pendamping desa Sumut yg di PHK sepihak setelah kami kena banjir sumut ada sebanyak 1.150 orang di PHK @bpsdmkemendesa akhir 2025 dengan sk no 733 1 1 26,negatif,0,2026-01-06,banjir sumut
5892,Personel kesehatan dari Brigif TP 90/Yudha Giri Dhanu dan Yonif TP 854/Dharma Kersaka Kodam Iskandar Muda (IM) menunjukkan dedikasi tinggi dengan menyalurkan obat-obatan ke wilayah terisolir akibat banjir dan tanah longsor di Kabupaten Aceh Tengah. Kegiatan yang dilaksanakan pada Tampilkan lebih banyak 2 7 18 1 rb,Personel kesehatan dari Brigif TP 90/Yudha Giri Dhanu dan Yonif TP 854/Dharma Kersaka Kodam Iskandar Muda (IM) menunjukkan dedikasi tinggi dengan menyalurkan obat-obatan ke wilayah terisolir akibat banjir dan tanah longsor di Kabupaten Aceh Tengah. Kegiatan yang dilaksanakan pada Tampilkan lebih banyak 2 7 18 1 rb,positif,2,2025-12-09,banjir Aceh
6081,"Pemerintah melalui Kementerian Lingkungan Hidup/Badan Pengendalian Lingkungan Hidup (KLH/BPLH) mengambil tindakan tegas pasca banjir besar dan longsor di Kabupaten Tapanuli Selatan, Sumatera Utara. Menteri Lingkungan Hidup, Hanif Faisol Nurofiq mengatakan, bahwa tiga perusahaan, Tampilkan lebih banyak 1 340","Pemerintah melalui Kementerian Lingkungan Hidup/Badan Pengendalian Lingkungan Hidup (KLH/BPLH) mengambil tindakan tegas pasca banjir besar dan longsor di Kabupaten Tapanuli Selatan, Sumatera Utara. Menteri Lingkungan Hidup, Hanif Faisol Nurofiq mengatakan, bahwa tiga perusahaan, Tampilkan lebih banyak 1 340",positif,2,2025-12-06,banjir Sumatera Selatan
4665,"Ngerasain banjir masuk rumah di bawah lutut aja stres banget, skrg liat rumah-rumah warga dsktrny di Sumatra smp gak bisa berkata2, ya Allah.  Semoga warga Sumatra yang terdampak diberi kesabaran, ketabahan, dan kelapangan hati, Allah beri sebaik-baik balasan bagi yang sabar  35","Ngerasain banjir masuk rumah di bawah lutut aja stres banget, skrg liat rumah-rumah warga dsktrny di Sumatra smp gak bisa berkata2, ya Allah. Semoga warga Sumatra yang terdampak diberi kesabaran, ketabahan, dan kelapangan hati, Allah beri sebaik-baik balasan bagi yang sabar 35",negatif,0,2025-12-01,banjir masuk rumah
3437,"Bencana banjir di Sumatera  disebabkan oleh kerentanan ekologis yang terus meningkat akibat perubahan bentang ekosistem penting seperti hutan, dan diperparah oleh krisis iklim. Periode 2016 hingga 2025, seluas 1,4 juta hektar hutan di Aceh, Sumatera Utara, dan Sumatera Barat yang Tampilkan lebih banyak walhi.or.id Legalisasi Bencana Ekologis di Sumatera dan Tuntutan Tanggung Jawab Negara Serta Korporasi - WALHI Banjir dan longsor yang menerjang Aceh, Sumatera Utara, dan Sumatera Barat pada 25-27 November lalu menyebabkan 442 orang meninggal, 402 orang hilang, dan 156.918 orang harus mengungsi. Berdasarkan... 1 83 120 129 rb","Bencana banjir di Sumatera disebabkan oleh kerentanan ekologis yang terus meningkat akibat perubahan bentang ekosistem penting seperti hutan, dan diperparah oleh krisis iklim. Periode 2016 hingga 2025, seluas 1,4 juta hektar hutan di Aceh, Sumatera Utara, dan Sumatera Barat yang Tampilkan lebih banyak walhi.or.id Legalisasi Bencana Ekologis di Sumatera dan Tuntutan Tanggung Jawab Negara Serta Korporasi - WALHI Banjir dan longsor yang menerjang Aceh, Sumatera Utara, dan Sumatera Barat pada 25-27 November lalu menyebabkan 442 orang meninggal, 402 orang hilang, dan 156.918 orang harus mengungsi. Berdasarkan... 1 83 120 129 rb",negatif,0,2025-12-02,Sumatera Barat
5868,"Membalas  @KPI_CENTRAL Itu pasti demi ""kemajuan bangsa"", sampai hutan gundul, sungai meluap, dan longsor jadi hiburan rutin di Sumatera. Dulu gempa Aceh 2004, banjir 2010, erupsi Sinabung 2014—semua itu kayak pelajaran, tapi pemerintah kita ini murid teladan yang suka ulang kelas, ya? 99","Membalas @KPI_CENTRAL Itu pasti demi ""kemajuan bangsa"", sampai hutan gundul, sungai meluap, dan longsor jadi hiburan rutin di Sumatera. Dulu gempa Aceh 2004, banjir 2010, erupsi Sinabung 2014—semua itu kayak pelajaran, tapi pemerintah kita ini murid teladan yang suka ulang kelas, ya? 99",negatif,0,2025-12-09,banjir Aceh
1886,Kemenag Mencatat Ada 226 Pesantren Terdampak Banjir dan Longsor di Sumatra Kemenag Mencatat Ada 226 Pesantren Terdampak Banjir dan Longsor di Sumatra Dari suarasurabaya.net 1 1 rb,Kemenag Mencatat Ada 226 Pesantren Terdampak Banjir dan Longsor di Sumatra Kemenag Mencatat Ada 226 Pesantren Terdampak Banjir dan Longsor di Sumatra Dari suarasurabaya.net 1 1 rb,netral,1,2025-12-16,Banjir Sumatra 2025
984,"Pasca banjir bandang yang melanda sejumlah wilayah di Aceh, Kementerian PU bergerak cepat melakukan penanganan Sungai Krueng Meureudu melalui pembersihan kayu dan sedimen, pengerukan, serta pembuatan alur pandu sungai.  #pu608 #SigapMembangunNegeriUntukRakyat 28","Pasca banjir bandang yang melanda sejumlah wilayah di Aceh, Kementerian PU bergerak cepat melakukan penanganan Sungai Krueng Meureudu melalui pembersihan kayu dan sedimen, pengerukan, serta pembuatan alur pandu sungai. #pu608 #SigapMembangunNegeriUntukRakyat 28",positif,2,2026-01-08,Aceh
161,"Pemerintah harus cepat tanggap membantu para korban bencana alam yang ada di seluruh Indonesia, khususnya di pulau Sumatera saat ini.  #PrayForSumatera 1 32","Pemerintah harus cepat tanggap membantu para korban bencana alam yang ada di seluruh Indonesia, khususnya di pulau Sumatera saat ini. #PrayForSumatera 1 32",positif,2,2025-11-28,#PrayForSumatera
5286,Percaya Ama  @ZUL_Hasan  Ama kyk percaya Dajjal masuk surga wkwkk  #PrayForSumatera   Relawan 12.12 Blibli AKUUU MADDYYY Amanda Zahra Senin BPN Update Cilok Filipina. 1 2 296,Percaya Ama @ZUL_Hasan Ama kyk percaya Dajjal masuk surga wkwkk #PrayForSumatera Relawan 12.12 Blibli AKUUU MADDYYY Amanda Zahra Senin BPN Update Cilok Filipina. 1 2 296,positif,2,2025-12-08,#PrayForSumatera
3673,"Membalas  @DS_yantie Banjir bandang di Aceh Sumut dan Sumbar. Gedung DPRD Bojonegoro ambruk.  Semuanya karena hujan, hujanlah biang kerok dan pasti dipersalahkan oleh anggota DPRD, anggota DPR, pejabat Pemda dan pejabat pemerintah.   Padahal merekalah para pejabat biang keroknya. 1 1 2 rb","Membalas @DS_yantie Banjir bandang di Aceh Sumut dan Sumbar. Gedung DPRD Bojonegoro ambruk. Semuanya karena hujan, hujanlah biang kerok dan pasti dipersalahkan oleh anggota DPRD, anggota DPR, pejabat Pemda dan pejabat pemerintah. Padahal merekalah para pejabat biang keroknya. 1 1 2 rb",negatif,0,2025-12-27,Sumbar
8481,"Cukong2 boss kayu dan tambang itu lagi kongkow2 di S'pore, bininya lagi belanja tas di Paris, anaknya lagi nonton NBA di LA.. Kalian para peliharaan lagi nonton tv lihat saudara di Aceh, Sumut dan Sumbar tertimpa bencana.. OTAK KALIAN ADA DIMANA BABIK..?","Cukong2 boss kayu dan tambang itu lagi kongkow2 di S'pore, bininya lagi belanja tas di Paris, anaknya lagi nonton NBA di LA.. Kalian para peliharaan lagi nonton tv lihat saudara di Aceh, Sumut dan Sumbar tertimpa bencana.. OTAK KALIAN ADA DIMANA BABIK..?",negatif,0,2025-11-29,Sumbar
1345,"Bagaimana pun kondisinya, tetap maju ke depan demi warga yang terdampak #aceh #sumatra 4","Bagaimana pun kondisinya, tetap maju ke depan demi warga yang terdampak #aceh #sumatra 4",netral,1,2026-01-12,Sumatra
143,Membalas  @KangManto123 Menunggu sampai jatuh korban berapa lagi sampai bencana ini di tetapkan sebagai bencana nasional wo  @prabowo ???? #PrayForSumatera  #BencanaNasional??? 2 2 4 307,Membalas @KangManto123 Menunggu sampai jatuh korban berapa lagi sampai bencana ini di tetapkan sebagai bencana nasional wo @prabowo ???? #PrayForSumatera #BencanaNasional??? 2 2 4 307,negatif,0,2025-11-28,#PrayForSumatera
4920,"ah koncet malah diperkirakan kena banjir ROB lagi babii, banyak x musibah ya akhir tahun ni 66","ah koncet malah diperkirakan kena banjir ROB lagi babii, banyak x musibah ya akhir tahun ni 66",negatif,0,2025-12-03,banjir lagi ya
2592,"Akun komentar  LIHAT PAK  @prabowo     Momen evakuasi warga yang terjebak banjir di Batu Busuk, Kota Padang, Sumatera Barat   Air naik cepat usai hujan deras, warga dievakuasi demi keselamatan  . Dari  Disaster News 1 1 207","Akun komentar LIHAT PAK @prabowo Momen evakuasi warga yang terjebak banjir di Batu Busuk, Kota Padang, Sumatera Barat Air naik cepat usai hujan deras, warga dievakuasi demi keselamatan . Dari Disaster News 1 1 207",negatif,0,2025-12-14,banjir Padang
5284,Kok bisa  @RajaJuliAntoni   @kemenhut_ri   @GakkumKLHK   @ListyoSigitP   @indo_pol   @psi_id  #PrayForSumatera  @prabowo   @Gerindra   @DPR_RI   @puanmaharani_ri   @KemenLHK   @Haniffaisol_N  #IndonesiaGelap #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #Desember2025 25,Kok bisa @RajaJuliAntoni @kemenhut_ri @GakkumKLHK @ListyoSigitP @indo_pol @psi_id #PrayForSumatera @prabowo @Gerindra @DPR_RI @puanmaharani_ri @KemenLHK @Haniffaisol_N #IndonesiaGelap #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #Desember2025 25,negatif,0,2025-12-08,#PrayForSumatera
6230,"Akun parodi Liat berita tentang bencana yg terjadi di Aceh, Sumbar, Sumut bikin nangis rasanya sakitt bangett 23","Akun parodi Liat berita tentang bencana yg terjadi di Aceh, Sumbar, Sumut bikin nangis rasanya sakitt bangett 23",negatif,0,2025-12-09,Sumbar
327,Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Dari 20.detik.com 28,Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Dari 20.detik.com 28,positif,2,2026-01-10,banjir Aceh
5441,Akun komentar Syukurlah rakyat kita kuat. Soalnya bantuan resmi biasanya datang setelah fase sabar habis.  Bukan begitu kiranya bang  @Dandhy_Laksono ?  #fakta #PrayForSumatera 42,Akun komentar Syukurlah rakyat kita kuat. Soalnya bantuan resmi biasanya datang setelah fase sabar habis. Bukan begitu kiranya bang @Dandhy_Laksono ? #fakta #PrayForSumatera 42,positif,2,2025-12-07,#PrayForSumatera
5632,"Melihat video Najwa dan Mualem, sesak dan sedihnya berasa sekali  Ya Allah, kuatkanlah aceh dan seluruh warga indonesia yg terdampak dr banjir atau bencana lainya  85","Melihat video Najwa dan Mualem, sesak dan sedihnya berasa sekali Ya Allah, kuatkanlah aceh dan seluruh warga indonesia yg terdampak dr banjir atau bencana lainya 85",positif,2,2025-12-09,banjir Aceh
5060,"DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra idntimes.com DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra Komisi IV DPR RI memutuskan untuk membentuk Panitia Kerja Alih Fungsi Lahan guna menindaklanjuti banjir bandang di Sumatra yang mengepung Aceh, Sumatra Utara dan Sumatra Barat. 131","DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra idntimes.com DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra Komisi IV DPR RI memutuskan untuk membentuk Panitia Kerja Alih Fungsi Lahan guna menindaklanjuti banjir bandang di Sumatra yang mengepung Aceh, Sumatra Utara dan Sumatra Barat. 131",netral,1,2025-12-04,Penyebab Banjir Sumatra
5954,"Perempuan dan anak-anak menjadi korban bencana lebih dari sekali dalam banjir bandang di Aceh, Sumatera Utara, serta Sumatera Barat. Mereka harus mengalami situasi darurat berikutnya yaitu krisis air bersih. | #BencanaSumatera Perempuan dan Anak Jadi Korban Ganda dalam Bencana Sumatera, Mengapa? Dari lestari.kompas.com 1 rb","Perempuan dan anak-anak menjadi korban bencana lebih dari sekali dalam banjir bandang di Aceh, Sumatera Utara, serta Sumatera Barat. Mereka harus mengalami situasi darurat berikutnya yaitu krisis air bersih. | #BencanaSumatera Perempuan dan Anak Jadi Korban Ganda dalam Bencana Sumatera, Mengapa? Dari lestari.kompas.com 1 rb",negatif,0,2025-12-09,banjir Sumatera Utara
5667,"BRIMOB ACEH GELAR DAPUR LAPANGAN, BANTU MASYARAKAT TERDAMPAK BANJIR 1 14","BRIMOB ACEH GELAR DAPUR LAPANGAN, BANTU MASYARAKAT TERDAMPAK BANJIR 1 14",netral,1,2025-12-09,banjir Aceh
8562,"Deathbat Indonesia turut berbelasungkawa kepada korban banjir yang terjadi di Sumatera. Semoga teman-teman di Aceh, Sumatera Utara, Sumatera Barat dan sekitarnya selalu dalam lindungan Tuhan Yang Maha Esa.  Foto Latar: Syifa Yulinnas, Antara","Deathbat Indonesia turut berbelasungkawa kepada korban banjir yang terjadi di Sumatera. Semoga teman-teman di Aceh, Sumatera Utara, Sumatera Barat dan sekitarnya selalu dalam lindungan Tuhan Yang Maha Esa. Foto Latar: Syifa Yulinnas, Antara",negatif,0,2025-11-29,Sumatera Barat
8513,"Kantor Wilayah Direktorat Jenderal Imigrasi Kepulauan Riau menyampaikan doa dan empati terdalam atas bencana banjir dan longsor di Aceh, Sumut, dan Sumbar. Semoga keadaan segera membaik dan masyarakat dapat kembali beraktivitas dengan aman.","Kantor Wilayah Direktorat Jenderal Imigrasi Kepulauan Riau menyampaikan doa dan empati terdalam atas bencana banjir dan longsor di Aceh, Sumut, dan Sumbar. Semoga keadaan segera membaik dan masyarakat dapat kembali beraktivitas dengan aman.",netral,1,2025-11-29,banjir Riau
871,"Membalas  @virdianaurellio  dan  @dewi_darmawati Masyaalloh benar2 manusia hebat kamu anak muda, kepahlawananmu dalam membantu saudara di aceh dan sumatra ta perlu penghargaan, karena iklasmu membantu sesama adalah bukti kepedulianmu. Salut untukmu kawan.. 91","Membalas @virdianaurellio dan @dewi_darmawati Masyaalloh benar2 manusia hebat kamu anak muda, kepahlawananmu dalam membantu saudara di aceh dan sumatra ta perlu penghargaan, karena iklasmu membantu sesama adalah bukti kepedulianmu. Salut untukmu kawan.. 91",positif,2,2026-01-13,Aceh
8363,"Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar","Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar",netral,1,2025-12-06,banjir sumbar
2250,BNI hadirkan posko kesehatan untuk dukung pemulihan warga terdampak banjir bandang di Aceh  Klik untuk baca selengkapnya! BNI Hadirkan Posko Kesehatan untuk Dukung Pemulihan Warga Terdampak Banjir Bandang di Aceh Dari medcom.id 70,BNI hadirkan posko kesehatan untuk dukung pemulihan warga terdampak banjir bandang di Aceh Klik untuk baca selengkapnya! BNI Hadirkan Posko Kesehatan untuk Dukung Pemulihan Warga Terdampak Banjir Bandang di Aceh Dari medcom.id 70,positif,2,2025-12-30,banjir Aceh
4249,"323 Dapur MBG/SPPG hadir melayani warga terdampak bencana banjir di Aceh, Sumut, & Sumbar.  ​Kepala BGN Dadan Hindayana pastikan anggaran SPPG di wilayah bencana selalu tersedia. Ini bukti negara hadir saat rakyat membutuhkan gizi seimbang. 73","323 Dapur MBG/SPPG hadir melayani warga terdampak bencana banjir di Aceh, Sumut, & Sumbar. ​Kepala BGN Dadan Hindayana pastikan anggaran SPPG di wilayah bencana selalu tersedia. Ini bukti negara hadir saat rakyat membutuhkan gizi seimbang. 73",positif,2,2025-12-16,banjir sumbar
2645,"Akun parodi Kita berhutang pada korban untuk mengembalikan kehidupan mereka Janji Rumah Zulhas adalah pembayaran hutang itu oleh Zulkifli Hasan Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 3","Akun parodi Kita berhutang pada korban untuk mengembalikan kehidupan mereka Janji Rumah Zulhas adalah pembayaran hutang itu oleh Zulkifli Hasan Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 3",netral,1,2025-12-14,banjir Padang
903,"Membalas  @youngaaabbb96 Aminnn, semoga semuanya lekas membaik dan normal kembali. Terimakasih pemerintah atas segala kebijakan-kebijakan dalam melakukan penanganan pascabencana. Aceh Sumatra Pulih 1 22","Membalas @youngaaabbb96 Aminnn, semoga semuanya lekas membaik dan normal kembali. Terimakasih pemerintah atas segala kebijakan-kebijakan dalam melakukan penanganan pascabencana. Aceh Sumatra Pulih 1 22",positif,2,2026-01-11,Aceh
4311,"Gaslighting publik itu gampang. Tapi reality check datang pas banjir, rakyat ngungsi, dan pemimpin malah umrah tanpa izin. Teguran Presiden di momen krusial ini penting banget: negara gak boleh toleransi pemimpin yang kabur pas rakyat lagi susah. merdeka.com Presiden Prabowo Tegur Bupati Aceh Selatan Mirwan M.S. yang Umrah Saat Bencana, Sebut Sikap Desersi Presiden Prabowo Subianto tegur keras Bupati Aceh Selatan Mirwan M.S. yang nekat umrah saat wilayahnya dilanda bencana banjir dan longsor, menyebutnya sebagai desersi dan berujung pemberhentian dari... 36","Gaslighting publik itu gampang. Tapi reality check datang pas banjir, rakyat ngungsi, dan pemimpin malah umrah tanpa izin. Teguran Presiden di momen krusial ini penting banget: negara gak boleh toleransi pemimpin yang kabur pas rakyat lagi susah. merdeka.com Presiden Prabowo Tegur Bupati Aceh Selatan Mirwan M.S. yang Umrah Saat Bencana, Sebut Sikap Desersi Presiden Prabowo Subianto tegur keras Bupati Aceh Selatan Mirwan M.S. yang nekat umrah saat wilayahnya dilanda bencana banjir dan longsor, menyebutnya sebagai desersi dan berujung pemberhentian dari... 36",negatif,0,2025-12-08,ngungsi banjir
3216,Projo Peduli Bencana tidak tinggal diam melihat banjir Sumatera Setia Digaris Rakyat diwujudkan lewat gotong royong nasional Budi Arie Setiadi mendorong Projo membantu warga sekaligus mendukung kerja keras pemerintah. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 19,Projo Peduli Bencana tidak tinggal diam melihat banjir Sumatera Setia Digaris Rakyat diwujudkan lewat gotong royong nasional Budi Arie Setiadi mendorong Projo membantu warga sekaligus mendukung kerja keras pemerintah. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 19,positif,2,2025-12-18,banjir besar
8435,"Cepat lah pak, kami di sumatra utara sudah keburu tenggelam nih dalam banjir. Tak banyak yang bisa menolong karena tak tersedia perahu atau rakit sekalipun untuk evakuasi atau sekedar mengantar bekal makanan atau obat2an bagi yg terjebak di rumah2 mereka.","Cepat lah pak, kami di sumatra utara sudah keburu tenggelam nih dalam banjir. Tak banyak yang bisa menolong karena tak tersedia perahu atau rakit sekalipun untuk evakuasi atau sekedar mengantar bekal makanan atau obat2an bagi yg terjebak di rumah2 mereka.",negatif,0,2025-11-29,evakuasi banjir
7266,"Viral! Duka Korban Banjir Bandang Belum Usai, Kepala BNPB Tertangkap Kamera sedang Nge-Mall di Kota Medan Viral! Duka Korban Banjir Bandang Belum Usai, Kepala BNPB Tertangkap Kamera sedang Nge-Mall di Kota... Dari gelora.co 1 38","Viral! Duka Korban Banjir Bandang Belum Usai, Kepala BNPB Tertangkap Kamera sedang Nge-Mall di Kota Medan Viral! Duka Korban Banjir Bandang Belum Usai, Kepala BNPB Tertangkap Kamera sedang Nge-Mall di Kota... Dari gelora.co 1 38",negatif,0,2025-12-09,BNPB
6161,"demn, ternyata ibu laundry biasa aku satu tapanuli 6","demn, ternyata ibu laundry biasa aku satu tapanuli 6",negatif,0,2025-12-09,Tapanuli
7537,"Membalas  @GoettheKing  dan  @bo7124083 Lu misal kalau disuruh atasan lu buat adu domba/aduk tai di Banjir Sumatera ini, tau lokasi-lokasi peristiwa dulu anjay. Terus bikin narasi yang bagusan dikit, lu malah nyambungin aksi orang menjarah yang beda tempat dari Banda Aceh cuma karena DPRK-nya mengkritik masalah listrik 1 149","Membalas @GoettheKing dan @bo7124083 Lu misal kalau disuruh atasan lu buat adu domba/aduk tai di Banjir Sumatera ini, tau lokasi-lokasi peristiwa dulu anjay. Terus bikin narasi yang bagusan dikit, lu malah nyambungin aksi orang menjarah yang beda tempat dari Banda Aceh cuma karena DPRK-nya mengkritik masalah listrik 1 149",negatif,0,2025-12-09,banjir terus
7670,"Banjir bandang di Sumatra kini masuk babak baru. Negara resmi menggugat enam perusahaan yang diduga ikut merusak hulu sungai. Ini bukan lagi soal cuaca, tapi soal tanggung jawab. #BanjirSumatra #Lingkungan #KeadilanIklim","Banjir bandang di Sumatra kini masuk babak baru. Negara resmi menggugat enam perusahaan yang diduga ikut merusak hulu sungai. Ini bukan lagi soal cuaca, tapi soal tanggung jawab. #BanjirSumatra #Lingkungan #KeadilanIklim",negatif,0,2026-01-13,Banjir Bandang Sumatra
284,"Lebih dari satu bulan pascabencana banjir melanda sejumlah wilayah di Aceh, duka dan kelelahan masih dirasakan para korban. Banyak keluarga kini harus memulai hidup dari nol setelah rumah, harta benda, dan sumber penghidupan mereka rusak atau hilang.  Di tengah keterbatasan dan Tampilkan lebih banyak 1 210","Lebih dari satu bulan pascabencana banjir melanda sejumlah wilayah di Aceh, duka dan kelelahan masih dirasakan para korban. Banyak keluarga kini harus memulai hidup dari nol setelah rumah, harta benda, dan sumber penghidupan mereka rusak atau hilang. Di tengah keterbatasan dan Tampilkan lebih banyak 1 210",negatif,0,2026-01-10,banjir Aceh
4799,"Membalas  @dxvxxdr Tentu saja pas sampe kost dilanjut nangisnya  Emang lah lagi gk enak badan daritadi liat konten banjir sumatera mewek, liat langsung depan mata ya tambah2  2 46","Membalas @dxvxxdr Tentu saja pas sampe kost dilanjut nangisnya Emang lah lagi gk enak badan daritadi liat konten banjir sumatera mewek, liat langsung depan mata ya tambah2 2 46",negatif,0,2025-12-16,banjir lagi ya
5128,"update infografis (Jum'at, 5 Desember 2025 Pukul 03.17 WIB) Berkaitan dengan Dampak Bencana Banjir yang melanda Provinsi Aceh, Sumatra Utara dan Sumatra Barat.  Terhitung ada 51 Kabupaten/kota yang terdampak 28","update infografis (Jum'at, 5 Desember 2025 Pukul 03.17 WIB) Berkaitan dengan Dampak Bencana Banjir yang melanda Provinsi Aceh, Sumatra Utara dan Sumatra Barat. Terhitung ada 51 Kabupaten/kota yang terdampak 28",netral,1,2025-12-05,Dampak Banjir Sumatra
